Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
1600                     2.998801585435867        3667382                  1336.1900647790637       321                      3665.7279726884244       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       3656834                  0.0008757359             0.01                     357922                   1.9992741                2.5e-05                  3571916                  0.13131788               8.273523                 1.266594e-16             1.3834738                642.1989                 
1650                     3.0924643777476417       3780561                  1313.721011895125        325                      3609.510892541802        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       3769624                  0.0008092701             0.01                     368964                   1.9179478                2.5e-05                  3682088                  0.08971312               8.003754                 2.9289304e-17            8.011566                 332036.22                
1700                     3.187093368238873        3894630                  1405.9475375723346       309                      3692.690269234651        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       3884033                  0.00059342384            0.01                     380162                   2.094625                 2.5e-05                  3793841                  -0.03887288              6.747323                 5.5848065e-17            1.4611704                309.0915                 
1750                     3.2826002897818882       4010701                  1447.079362507829        302                      3734.165354649956        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       3999147                  0.0011412195             0.01                     391427                   1.850927                 2.5e-05                  3906280                  -0.29344934              9.43801                  1.5482506e-16            1.274244                 172.42                   
1800                     3.3761918063296212       4123519                  1320.7535481587838       326                      3659.9441064628995       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4111668                  0.000835465              0.01                     402440                   1.9876503                2.5e-05                  4016190                  -0.19815633              8.062324                 7.5577175e-12            1.3754005                284.07224                
1850                     3.470121514466074        4237098                  1260.6760896695484       345                      3598.477428738775        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4224863                  0.00043308327            0.01                     413521                   2.2464786                2.5e-05                  4126756                  0.0913527                5.8887935                8.2246243e-10            2.0284886                12215.646                
1900                     3.5633142721652984       4349380                  1367.0858978350204       316                      3638.8552483332437       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4337227                  0.0012448166             0.01                     424518                   1.8876505                2.5e-05                  4236512                  -0.3775626               9.730972                 3.918225e-15             1.3354397                964.0718                 
1950                     3.658945878148079        4465404                  1381.8450189418174       319                      3707.3114145195          32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4452622                  0.0010523513             0.01                     435810                   1.9729048                2.5e-05                  4349226                  0.084270164              8.923443                 3.100517e-15             1.6132648                12144.117                
2000                     3.7528674772050645       4578777                  1460.818198501055        294                      3684.9340260582935       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4565668                  0.0011141088             0.01                     446872                   1.9291264                2.5e-05                  4459649                  -0.38001385              9.3502035                5.93444e-16              1.3434736                164.22467                
2050                     3.8470719820261          4692673                  1447.7342319108693       299                      3598.710216982152        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4679630                  0.0009999194             0.01                     458030                   1.9433538                2.5e-05                  4570964                  0.10384024               8.795238                 2.0353177e-14            1.7554817                4613.4155                
2100                     3.941676658987999        4807047                  1346.395140004712        321                      3593.038475922195        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4793247                  0.0013590697             0.01                     469152                   1.8988743                2.5e-05                  4681938                  -0.00868624              10.454024                1.238613e-13             1.4885479                3416.248                 
2150                     4.035839143262969        4920802                  1475.7526941209699       292                      3664.72200187329         32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       4906804                  0.0007526496             0.01                     480270                   2.0046265                2.5e-05                  4792857                  -0.3057935               7.7663007                3.6867214e-14            1.4140908                911.6313                 
2200                     4.129423123399417        5033832                  1352.3258087861805       318                      3677.639364315129        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5019475                  0.0013764971             0.01                     491300                   1.9403338                2.5e-05                  4902911                  -0.1947753               10.213846                2.7051459e-14            1.4193558                1194.163                 
2250                     4.223826748596298        5147895                  1447.2213098956754       298                      3647.9258211093274       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5133221                  0.0008618071             0.01                     502433                   1.9279844                2.5e-05                  5014014                  0.05486738               8.2729025                6.310139e-18             1.4335799                1291.4037                
2300                     4.319759779175123        5264068                  1478.1283503665575       297                      3550.049549214817        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5249159                  0.0020503723             0.01                     513781                   1.9740003                2.5e-05                  5127260                  -0.35698068              12.711537                5.7947647e-10            1.5511935                1149.7911                
2350                     4.413674740791321        5377408                  1441.653056620477        296                      3614.8920839193684       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5362129                  0.001709311              0.01                     524837                   1.8784373                2.5e-05                  5237605                  0.28002942               11.56176                 6.649761e-11             2.665405                 30726.389                
2400                     4.508388681411743        5491902                  1336.8426674994548       323                      3610.1239015968576       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5476329                  0.0013096677             0.01                     536013                   1.9138587                2.5e-05                  5349153                  -0.036615666             10.123296                2.2898667e-14            1.3710728                1709.5933                
2450                     4.601072867314021        5603680                  1286.6902447343093       327                      3582.9888989083324       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5588051                  0.0012886401             0.01                     546952                   1.8582131                2.5e-05                  5458282                  -0.21706802              10.130741                3.262307e-14             1.3000515                553.3193                 
2500                     4.694120610356331        5715193                  1306.2851073924621       325                      3628.4188653362153       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5699663                  0.0011702013             0.01                     557877                   1.8655561                2.5e-05                  5567303                  0.012796554              9.591281                 1.3917835e-14            1.4182471                3857.411                 
2550                     4.788278753095203        5829489                  1399.5757667027322       309                      3594.667364360905        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5812967                  0.0008767284             0.01                     568966                   1.9926282                2.5e-05                  5677975                  0.045033824              8.3246765                1.6747615e-15            7.0183153                276065.06                
2600                     4.882702010671298        5943560                  1452.8967066268906       300                      3640.129590810054        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       5926852                  0.00089927466            0.01                     580112                   1.909202                 2.5e-05                  5789217                  0.5865039                8.336268                 5.9428446e-16            857.2719                 33164984.0               
2650                     4.97709497584237         6057480                  1373.6501767422092       317                      3705.2592378018358       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6040548                  0.0005409008             0.01                     591241                   2.037103                 2.5e-05                  5900271                  0.16554222               6.621299                 3.0922354e-16            1.6193671                8814.364                 
2700                     5.071388346883985        6171627                  1354.1425981141213       323                      3623.3606527604816       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6154104                  0.00064060715            0.01                     602354                   2.0817034                2.5e-05                  6011191                  -0.007394059             7.187602                 4.0899509e-19            1.5469162                2468.046                 
2750                     5.166153697040346        6285949                  1407.8438239478016       314                      3640.901596241267        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6268523                  0.0011736985             0.01                     613554                   1.9734163                2.5e-05                  6122953                  0.45354772               9.66981                  1.4472308e-11            1.6987633                3966.5317                
2800                     5.258936574459076        6398203                  1323.9292312519503       326                      3619.473392343653        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6380248                  0.00071516086            0.01                     624488                   1.9702704                2.5e-05                  6232084                  -0.14461417              7.4055915                7.044816e-14             1.4462843                1809.161                 
2850                     5.3526500657531955       6511033                  1422.005297447562        305                      3598.565583275267        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6492892                  0.0010170807             0.01                     635513                   1.8711866                2.5e-05                  6342110                  -0.15375496              9.030688                 8.486413e-14             1.8390367                11456.2705               
2900                     5.445999190145069        6623994                  1283.879783715424        339                      3595.126147199683        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6605453                  0.0006315574             0.01                     646530                   1.9628334                2.5e-05                  6452055                  -0.05866507              7.121058                 1.5566118e-17            1.4138492                1779.7499                
2950                     5.538601814640893        6735867                  1198.8740141747483       357                      3660.995354878858        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6716722                  0.0013350357             0.01                     657421                   1.8502233                2.5e-05                  6560739                  -0.18651985              10.180763                2.097026e-12             2.2140558                30409.482                
3000                     5.630084770917892        6846000                  1148.9052514980401       367                      3613.0742868323887       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6826519                  0.0019958648             0.01                     668168                   2.0458102                2.5e-05                  6667991                  -0.03424883              12.616516                2.7335315e-11            5.6166115                25562.627                
3050                     5.722118467556106        6956720                  1279.0341283117643       327                      3623.144074350503        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       6936906                  0.00090153393            0.01                     678973                   1.815304                 2.5e-05                  6775814                  0.027309215              8.589261                 1.2249112e-17            1.6029961                15140.056                
3100                     5.816955703761843        7071192                  1380.6258332419561       315                      3610.4018308870736       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7051375                  0.0012103929             0.01                     690178                   1.8725761                2.5e-05                  6887622                  -0.012713803             9.682544                 4.1905952e-14            2.2922952                18110.53                 
3150                     5.911668690641721        7185592                  1496.5127512170059       291                      3595.3884091173595       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7165612                  0.0007130749             0.01                     701359                   2.0803006                2.5e-05                  6999208                  0.42846793               7.544192                 6.2049297e-15            1.5455256                1350.9255                
