Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
0                        0.0009794270330005222    2137                     196.4268532845811        55                       361.83713062266366       32                       0.022182209818970924     204                      16.005155520218782       1017                     19.646704                25.655424                0.10637709               1.7167842                19.117018                
50                       0.09448992874887255      107640                   357.2893886002055        1470                     506.17246235009975       32                       0.013206790820718399     10386                    13.678797529248769       51842                    -0.8842492               16.171692                0.0006859822             1.7106843                1264.1661                
100                      0.19258185942967732      213719                   450.1914231240057        1169                     526.7390979887567        32                       0.010145347509811173     20659                    14.094359133295908       103096                   -0.6380444               14.086342                0.0017840395             1.7501761                188.9524                 
150                      0.2908504566219118       319782                   487.8289468378785        1081                     528.4060266820645        32                       0.009129778583451072     30937                    14.221600244915674       154379                   0.23313177               13.357133                0.0034906922             1.8290205                491.71082                
200                      0.38918405208322737      425958                   520.7882212060595        1029                     595.0560379374026        32                       0.00914970532204341      41232                    13.997766089485868       205744                   0.13962284               13.404329                1.0665892e-05            1.764687                 385.90002                
250                      0.4875462024079429       532096                   550.3255958176564        979                      633.7863140002191        32                       0.009224710533919843     51528                    13.935841739987865       257121                   -0.32473555              13.254208                0.0026219245             1.7937384                681.15924                
300                      0.5861729474862417       638418                   567.7391401122371        959                      657.763579308165         32                       0.009493927457439365     61843                    13.801017374067165       308591                   0.3525552                13.50275                 0.0015966715             1.7583501                322.661                  
350                      0.684798560804791        744651                   579.6986011707043        942                      668.1756868905502        32                       0.008759769634227848     72153                    13.692236620508982       360027                   0.15605582               13.1735                  0.0013645352             1.7252694                336.17944                
400                      0.7835065319803026       850921                   604.7546306295035        910                      666.2195631804028        32                       0.009039776176927193     82465                    13.848576741925838       411494                   -0.5918625               13.383645                0.0031658357             1.7394052                286.26776                
450                      0.8822654016812642       957418                   622.6928026684975        888                      646.9015761256017        32                       0.010013850457077726     92805                    13.691050239612029       463085                   -0.42087597              13.933665                5.5919686e-06            1.703522                 183.54836                
500                      0.9812602186865277       1064009                  639.3308765015554        865                      651.9989180014207        32                       0.012136924266815185     103155                   13.5694189453125         514734                   -0.50010705              15.1759205               5.727175e-05             1.7805471                672.55963                
550                      1.079919892085923        1170458                  646.4008513968231        857                      674.7599422918931        32                       0.010852991944492454     113496                   13.392347547743055       566318                   0.07947482               14.252552                1.9929007e-06            1.7973665                500.69766                
600                      1.1782333674033483       1276750                  662.9639749410213        841                      660.1080766724344        32                       0.013937939867448578     123819                   13.440139055023923       617830                   0.20721911               16.154503                6.039519e-06             1.7076852                304.55875                
650                      1.2772351923916074       1383052                  683.7884309286208        816                      631.047873883161         32                       0.014233012504765552     134144                   13.234668354743082       669364                   -0.29282978              16.801468                1.377462e-06             1.6895127                353.5906                 
700                      1.3763246745533413       1489313                  694.7929810132375        801                      659.2603562447515        32                       0.013133437545211226     144469                   13.241109287871748       720884                   -0.3780052               15.996634                3.0037527e-05            1.932829                 2337.1436                
750                      1.475480489068561        1595379                  708.6146217448993        787                      601.3069531505959        32                       0.01266010602315267      154773                   13.565011578405688       772311                   -0.8437077               15.668157                0.00085947785            1.8761207                681.0108                 
