Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
0                        0.0011076158947414822    2160                     230.4060529509483        48                       401.1240489321685        32                       0.020393201118506097     207                      -4.790227845657704       1032                     3.4219124                26.073462                0.012502134              1.6365166                22.24352                 
50                       0.15660370608170826      107893                   433.7804134085752        1216                     581.2335886760399        32                       0.008240689300909276     10437                    -6.0332083804733365      52086                    0.34973592               12.825239                0.0008650259             1.7531979                214.28905                
100                      0.31737787306308746      214187                   511.20176959049525       1040                     512.0557425743385        32                       0.00740213209880147      20741                    -6.286330866559777       103505                   1.1010427                11.846281                0.0017683768             1.9340165                428.91623                
150                      0.4783257560597526       320569                   541.9470102602262        980                      490.750058743567         32                       0.007700814953390157     31057                    -6.212285119328922       154993                   0.6757243                12.162622                0.0016733181             1.8415248                399.8547                 
200                      0.6387694187296762       427233                   551.6700542272998        966                      547.8077605893926        32                       0.008530189449660445     41403                    -6.107313263116538       206627                   -0.28946173              12.792905                0.002000993              1.8974338                814.117                  
250                      0.7996014742718802       533714                   552.5206146167486        959                      589.8972451985287        32                       0.007734112236477913     51732                    -6.227792843204775       258174                   0.18400928               12.325152                0.0009749275             1.9567062                1251.3223                
300                      0.959874058034685        640090                   543.73026009512          970                      567.1641309807652        32                       0.00815078083443757      62047                    -6.0874689920135525      309667                   -0.39699                 12.642636                0.0009871424             1.7679752                309.09253                
350                      1.1193730935123232       745784                   539.8931312057397        972                      613.8988108552803        32                       0.009206579012029311     72293                    -6.22465150122549        360825                   0.4133078                13.447379                0.0008201899             1.811014                 365.5796                 
400                      1.2793980930248896       851814                   535.2125580349464        985                      605.953973306312         32                       0.007962261929231532     82577                    -6.167831839767157       412142                   -0.008448426             12.425476                0.00037622094            1.8757589                1686.8204                
450                      1.4389251334137387       957884                   537.1059735453543        977                      620.932881009218         32                       0.008452391740187857     92866                    -6.126694958769474       463483                   0.36724058               12.742958                7.616345e-05             1.8266349                1057.2996                
