Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
0                        0.0004539926846822103    2121                     -250.83890232780413      23                       -498.60879356876575      32                       0.019125626726848324     205                      2.1762776295731707       1025                     -31.17821                22.928797                0.006836839              2.6918926                773.29016                
50                       0.08169572750727336      108077                   -141.98780514179126      1063                     -258.40412557553896      32                       0.004028774305587298     10473                    1.906303990569934        52266                    0.44707116               9.047834                 0.000117744756           4.887629                 68253.39                 
100                      0.23495395686891343      232457                   -51.38665849961967       269                      41.534202014937          32                       0.001487633982616073     22613                    1.6601482508532424       112888                   0.4356009                5.3534565                8.139033e-09             170.21027                3182012.2                
150                      0.43453830473952826      379754                   67.66074408634637        151                      85.71922015326737        32                       0.00010527648769141057   36986                    1.7937198365507678       184746                   -0.10502036              1.4207995                2.383747e-05             204.04915                9238824.0                
200                      0.6346270881758795       529211                   98.19500475961733        150                      101.279349766719         32                       0.00013272896561606346   51569                    1.3415983128466298       257658                   0.0147931045             1.610711                 6.9559616e-28            3.428579                 35675.03                 
250                      0.8313611182901595       679361                   105.17404634227283       150                      122.42478329907112       32                       3.811181443441443e-05    66219                    1.5790035729522185       330908                   0.046404198              0.85303515               5.397371e-06             8654.665                 419206500.0              
300                      1.0229016344414816       829511                   112.9958479509501        150                      225.0284379498726        32                       3.361192757562566e-05    80869                    1.4740424354735495       404158                   0.008920861              0.7956217                4.0359915e-08            1149.269                 38672976.0               
350                      1.1869955041011175       971384                   122.89771027685623       151                      216.38812448756156       32                       0.0005507678708932506    94714                    1.0975909236348123       473369                   0.028425904              3.1057613                1.3481671e-06            1164165.1                20923230000.0            
400                      1.3538410160938898       1116481                  120.87214966449852       150                      233.2571775215423        32                       0.00017403067429724815   108875                   1.1536374453391638       544154                   -0.010678075             1.7739531                1.4376224e-07            350689400000000.0        1.6086653e+19            
450                      1.5156036984258228       1259638                  118.8470240821493        152                      236.91812497229515       32                       0.0005133605145757108    122847                   1.0877543062073378       613991                   0.019624176              3.0210643                5.0097032e-17            694404.1                 14631780000.0            
500                      1.6791597811381023       1403159                  126.05044049664555       153                      229.15628506253702       32                       0.0004198352836038424    136855                   1.0457307719748858       684006                   -0.03499128              2.9713035                6.8893036e-07            33092.598                742441860.0              
550                      1.830024268163575        1536503                  132.69215600028426       155                      220.24659601475253       32                       0.0006994870030432431    149878                   1.0756689286476109       749057                   -0.21509077              3.7067902                1.1508536e-13            252.52904                1317226.1                
600                      1.984382794300715        1671118                  132.26354609108859       156                      226.978891824087         32                       0.00038692789985051335   163022                   1.043545771784343        814728                   0.03001949               2.708165                 7.074417e-07             2463305.0                86634930000.0            
650                      2.1389627676539953       1808738                  127.50557358335908       151                      229.88738799648908       32                       0.0004412110755061127    176457                   1.0112123040209045       881866                   0.019937258              2.9724913                9.957698e-18             147135.45                5301422600.0             
700                      2.288888946970304        1944275                  136.11630053436764       154                      230.59808036588433       32                       0.00043411166830496355   189689                   0.9951385137056415       947983                   -0.052780114             2.8709877                2.2427447e-07            3944.5544                33704996.0               
750                      2.4412898406055237       2083451                  135.12632694470025       155                      220.46577716070232       32                       0.0004793146669661226    203274                   0.9533288115934301       1015878                  0.14327933               3.1181667                5.6376345e-13            23229.49                 738746560.0              
