Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
50                       0.05793836136658986      108163                   -170.7696902661751       1094                     -679.3381033553691       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       107160                   0.000114659844           0.01                     10493                    2.292825                 0.0005                   52349                    0.060235515              15.035101                2.6719586e-06            37.77605                 416979.4                 
100                      0.12152474376890395      215363                   -107.57087123774576      829                      -212.60542029225235      32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       213584                   9.268484e-05             0.01                     20912                    1.7723838                0.0005                   104341                   0.617162                 13.602007                1.5217967e-05            26.026993                938988.7                 
150                      0.21673945267995198      332872                   -77.41648530347439       287                      -114.1353549454516       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       331639                   0.00012339167            0.01                     32466                    1.2696201                0.0005                   162009                   -0.1961972               15.492926                4.748124e-06             9.800338                 69124.88                 
200                      0.32701846056514317      458551                   -64.28606851677577       192                      -60.481948069973036      32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       457000                   7.206027e-05             0.01                     44733                    1.3011473                0.0005                   223247                   0.12470422               11.954974                2.263915e-06             5.174711                 10749.481                
250                      0.44070832285616135      587767                   -23.346261937779364      166                      -87.99531695629271       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       586176                   5.1659623e-05            0.01                     57366                    1.1736201                0.0005                   286341                   -0.06273291              10.122759                8.9258685e-07            15.206601                138080.25                
300                      0.5443552937772539       711699                   49.60924986221609        195                      1.6497593361182072       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       709913                   7.101669e-05             0.01                     69474                    1.1007849                0.0005                   346781                   0.19648497               11.75542                 2.6230084e-06            7.713786                 51429.938                
350                      0.6405702865123749       832814                   95.47684586952474        222                      135.71078100662575       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       830806                   7.197822e-05             0.01                     81305                    0.88031024               0.0005                   405832                   0.36358455               11.976088                4.207583e-10             20.477663                339615.06                
400                      0.7325807072718938       953672                   95.86686740957612        244                      106.62627475058898       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       950687                   8.2288076e-05            0.01                     93035                    0.87468886               0.0005                   464394                   0.21362662               12.905757                2.6162694e-05            7.2528667                42994.234                
450                      0.8206500783231523       1073427                  131.69968017719037       270                      122.6711223979841        32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1070373                  8.647014e-05             0.01                     104747                   0.6972302                0.0005                   522860                   0.05678478               13.056498                2.3285863e-06            4.5042768                15496.786                
500                      0.9021358556217618       1191509                  163.61267854995893       324                      159.38595509805967       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1187966                  8.879072e-05             0.01                     116256                   0.6813353                0.0005                   580305                   0.013709258              13.29724                 2.2915747e-05            3.31753                  6606.818                 
550                      0.9805077373981476       1307462                  160.17067435663537       333                      116.58639535190153       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1303971                  8.4474035e-05            0.01                     127610                   0.6830389                0.0005                   636972                   -0.070822805             13.013822                5.7051598e-06            12.8072195               263622.9                 
600                      1.0567961537837982       1420427                  154.98040093868232       319                      135.03583341706369       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1416490                  0.00013959878            0.01                     138627                   0.69016814               0.0005                   691939                   -0.7728458               16.813864                3.2348046e-07            12349.095                598892300.0              
650                      1.1340574047300551       1534775                  143.72761659745814       324                      156.0102724047522        32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1530235                  0.00011297085            0.01                     149758                   0.7492182                0.0005                   747500                   -0.28435054              14.877106                1.2065487e-06            15.877883                452129.84                
700                      1.2115933267275492       1651213                  143.6512657696704        332                      124.28193615086401       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1646279                  9.1681926e-05            0.01                     161116                   0.6890635                0.0005                   804184                   -0.40461373              13.558473                6.8724953e-06            6.4828835                131472.67                
750                      1.2879133087396621       1764647                  172.02188262275695       315                      186.02465910468175       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1759460                  5.453171e-05             0.01                     172195                   0.7176047                0.0005                   859471                   -0.3761219               10.4218025               2.4368434e-05            35.095566                1205780.8                
800                      1.3674361738231446       1881238                  176.3361056483235        307                      173.14118565920216       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1875977                  5.2093594e-05            0.01                     183600                   0.6711601                0.0005                   916387                   -0.18061629              10.285667                1.8164812e-05            30.936176                770747.94                
850                      1.44420560684469         1996597                  196.03311909593367       348                      169.57926935662715       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       1990782                  4.93807e-05              0.01                     194836                   0.6287418                0.0005                   972466                   -0.617284                10.077727                1.6226513e-09            341.75977                14848715.0               
900                      1.5223545976479849       2112376                  197.5168426467232        338                      198.9067027650156        32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       2106242                  4.0194158e-05            0.01                     206135                   0.66619194               0.0005                   1028869                  -0.16043673              8.865924                 2.0241075e-09            30.579525                183969.31                
950                      1.598412224849065        2227977                  199.05936486133447       350                      211.64408299245295       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       2222123                  3.616979e-05             0.01                     217477                   0.6368908                0.0005                   1085476                  -0.071978204             8.504574                 1.8619017e-09            87.52301                 1226037.0                
1000                     1.6699366091357337       2340280                  208.4978955978832        360                      213.60649262619341       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       2333376                  4.307173e-05             0.01                     228364                   0.6197793                0.0005                   1139822                  -0.15560919              9.222475                 7.0654664e-08            14.777791                45676.953                
1050                     1.7404692043860754       2450760                  208.91936352360347       399                      201.44487676874198       32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       2443442                  3.417012e-05             0.01                     239138                   0.59806406               0.0005                   1193591                  0.15761292               8.207697                 6.255124e-07             648.0303                 30111422.0               
1100                     1.8095131034321255       2561016                  216.16146879610068       420                      191.182336894563         32                       0.017980542              0.33979338               0                        0                        1.0                      0.2                      10.000000000000002       2553245                  2.3843308e-05            0.01                     249890                   0.60559696               0.0005                   1247229                  -0.11026298              6.949325                 0.00012663094            10.350117                78122.7                  
