Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
0                        0.0006881466839048598    2153                     122.778766616044         86                       236.15019970476993       32                       0.020939522450513177     202                      16.11437480662129        1010                     15.29346                 18.25518                 0.07920164               1.855921                 94.08867                 
50                       0.09307705905702379      107773                   335.6850791478887        1580                     502.55859652555057       32                       0.013250761364229875     10389                    13.797360357410179       51832                    -0.06115217              16.222067                0.00034079497            1.6904277                283.65115                
100                      0.18994572261969248      213801                   445.40593847315495       1191                     523.6484964173184        32                       0.010382206099373953     20651                    14.269033632588432       103043                   0.39123937               14.246307                0.005033742              1.8280134                573.7372                 
150                      0.2875034005774392       320212                   468.46870599621934       1138                     565.2374259155404        32                       0.010510725675573672     30955                    13.766699690519324       154469                   -0.23999362              14.247745                0.002126292              1.7988435                617.9625                 
200                      0.3849978170129988       426339                   488.6794697710163        1093                     550.0209010772952        32                       0.009523541319604013     41237                    14.36988938699557        205781                   0.12426738               13.774063                0.0035066144             1.8616668                600.0604                 
250                      0.48238497330082786      532408                   512.5399695311542        1052                     566.6018624773815        32                       0.009056704885819378     51519                    14.15654996473258        257083                   -0.44479766              13.404469                0.0021360386             1.8171453                538.8621                 
300                      0.5798460070954429       638620                   539.5280055063241        1000                     581.1702822134405        32                       0.009561566074499104     61820                    14.026599167863985       308480                   0.18004578               13.517513                0.00061428035            1.7950706                838.77313                
350                      0.6780679977602428       745307                   569.9318921035401        957                      590.3152979241166        32                       0.01140479902619297      72171                    13.898110075536062       360133                   -0.0024680796            14.654773                0.0021223517             1.9048955                1219.912                 
400                      0.775810209578938        851786                   582.1457227627795        938                      636.8013181152689        32                       0.010419420476229686     82501                    13.879871746635978       411690                   -0.6201035               14.320092                0.0016783676             1.8595961                1018.5808                
450                      0.8737063008546829       958607                   614.0595114713877        890                      643.8478577195995        32                       0.009953611364988523     92869                    14.01094426644429        463435                   0.2645827                13.799305                0.002163421              1.8278925                683.3239                 
500                      0.971014058192571        1064904                  648.890788864857         843                      773.3145202437025        32                       0.013079578226262873     103195                   13.595089607348703       514950                   0.51157284               15.950262                0.0009316625             1.729227                 140.34634                
550                      1.0683874122301737       1170764                  660.5493227640325        826                      623.79922125173          32                       0.013081401439723124     113481                   13.914539716748768       566259                   -0.49664634              15.928509                0.0036519605             1.7318555                121.87945                
600                      1.1656992124848895       1277225                  707.3822794284825        783                      732.0356045924991        32                       0.014836782390631518     123827                   13.417011223806043       617882                   -0.644622                17.125126                0.0017032624             1.6739206                376.29547                
