Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
50                       0.08117551975780063      106246                   186.8987830641405        1160                     98.43643528159893        32                       0.09309502               0.71369606               0                        0                        1.0                      0.4                      10.000000000000002       105106                   0.00018779487            0.01                     10295                    2.442149                 2.5e-05                  102664                   0.0043085855             3.8716974                5.310024e-10             1.9336163                12357.4                  
100                      0.16628281328413222      214462                   412.4189561631351        635                      215.3475338948132        32                       0.09330953               0.8790876                0                        0                        1.0                      0.4                      10.000000000000002       212936                   0.0021627063             0.01                     20853                    2.2312007                2.5e-05                  207995                   0.5185992                13.228115                1.1765293e-08            1.5142182                63.239933                
150                      0.25510074343946243      325784                   999.938511837687         313                      724.6500256316822        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       324004                   0.0014957251             0.01                     31723                    2.342858                 2.5e-05                  316484                   0.30990246               10.963031                2.4154792e-06            2.244881                 3486.0037                
200                      0.3494631863964929       444614                   1539.446916003695        232                      1316.554314346893        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       442542                   0.00053902814            0.01                     43325                    2.476873                 2.5e-05                  432270                   -0.038907066             6.548504                 7.143215e-05             1.7337521                425.04807                
250                      0.4452609078089396       562787                   1901.3126735311848       194                      2318.4639002289546       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       561032                   0.00036113834            0.01                     54921                    2.5375335                2.5e-05                  548009                   0.044542525              5.344877                 0.00017238798            1.8090763                1601.3068                
300                      0.5409773004055023       678972                   1659.3768868724574       224                      3041.181972698102        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       676778                   0.00028154015            0.01                     66248                    2.5189612                2.5e-05                  661068                   0.20308772               4.7387915                5.7655634e-05            1.7485967                243.4557                 
350                      0.6381597734159894       796264                   1647.3741158388777       231                      3265.6570592458565       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       793861                   0.0002723113             0.01                     77709                    2.3974037                2.5e-05                  775430                   0.1426135                4.6549206                4.3943783e-05            1.6778231                177.06198                
400                      0.7344776386022568       913516                   1585.5924051272373       242                      3274.0429517973753       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       910571                   0.00020405254            0.01                     89129                    2.451982                 2.5e-05                  889430                   -0.01707574              4.0285897                7.832145e-05             1.7043092                586.01556                
450                      0.8316068938705656       1031420                  1533.4716150568995       252                      3268.789996241288        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1028226                  0.00021060971            0.01                     100643                   2.4490662                2.5e-05                  1004353                  0.1442359                4.0958056                2.5634894e-05            1.7200903                304.505                  
500                      0.9283505883481767       1148736                  1555.59219554796         249                      3279.9844688966896       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1145442                  0.00021249623            0.01                     112112                   2.367805                 2.5e-05                  1118844                  -0.02117327              4.1225405                1.7782497e-05            1.7928629                2612.0056                
550                      1.0246401317252054       1265829                  1524.0190055509677       254                      3276.4741170777147       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1262560                  0.00022406051            0.01                     123572                   2.3108578                2.5e-05                  1233243                  0.07709236               4.202021                 1.3415011e-05            1.6041725                105.85101                
600                      1.121615091893408        1383692                  1462.9245065038983       265                      3261.50983309223         32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1380015                  0.00023811267            0.01                     135069                   2.3617432                2.5e-05                  1347966                  -0.074015565             4.3342032                1.3854088e-06            1.6601235                273.11053                
650                      1.2175791439082888       1500007                  1487.0349686333416       257                      3012.586919396508        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1495687                  0.00021313428            0.01                     146391                   2.3728554                2.5e-05                  1460953                  -0.008312827             4.1063757                0.00014182548            1.67831                  262.24213                
700                      1.3146846805678474       1617859                  1586.8784564764574       244                      3266.814041311924        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1613355                  0.00021560412            0.01                     157906                   2.3355258                2.5e-05                  1575883                  0.04004204               4.143287                 4.178857e-05             1.6686841                866.34247                
750                      1.4121337029006746       1735900                  1613.8443789349835       243                      3289.442937982699        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1731733                  0.000202795              0.01                     169491                   2.421704                 2.5e-05                  1691511                  0.06004731               4.011391                 6.2153376e-05            1.7501445                980.36096                
800                      1.5077366112338173       1851006                  1511.6159014234315       254                      3328.1977006897355       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1846552                  0.00021475145            0.01                     180727                   2.3534703                2.5e-05                  1803663                  0.053283583              4.146465                 3.0592946e-05            1.6416386                281.7045                 
850                      1.6035646518071494       1966693                  1465.1430245831912       265                      3376.152637013884        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       1961851                  0.00046308973            0.01                     192012                   1.9589971                2.5e-05                  1916284                  -0.03286744              6.1717744                3.2070886e-22            1.3385217                106.317                  
900                      1.6986896092361874       2081388                  1401.9327503509612       272                      3393.9602703593187       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2075877                  0.00057913346            0.01                     203172                   1.9709969                2.5e-05                  2027665                  0.08846291               6.716345                 1.3436568e-15            1.3526284                329.21027                
950                      1.7943291083309385       2196722                  1454.1596658777746       267                      3378.552544751503        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2190997                  0.0004385666             0.01                     214440                   1.9994563                2.5e-05                  2140112                  0.034441367              5.8498936                1.833057e-20             1.3783585                74.27894                 
1000                     1.8888181439373228       2310974                  1329.4164134804334       290                      3395.97339763791         32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2305047                  0.0003680744             0.01                     225604                   2.1250417                2.5e-05                  2251516                  0.30960816               5.4483275                7.0851647e-13            1.4698566                96.465485                
1050                     1.9839187182982763       2426067                  1461.9269904055009       265                      3433.441660080948        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2419664                  0.0007358884             0.01                     236823                   1.8858654                2.5e-05                  2363469                  -0.22378974              7.6824236                1.7170281e-17            1.276323                 59.038223                
1100                     2.0791562185022565       2541191                  1562.8375042418159       248                      3409.348357793785        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2534504                  0.00041115147            0.01                     248061                   2.079391                 2.5e-05                  2475644                  -0.06994011              5.697049                 1.9194395e-18            1.4392036                113.35841                
1150                     2.174685108065605        2655347                  1467.64946588431         265                      3464.142760949788        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2649018                  0.0007907371             0.01                     259267                   1.8350012                2.5e-05                  2587497                  -0.035514276             7.9650965                2.8900865e-16            1.2331722                93.51293                 
1200                     2.271739608512984        2770122                  1402.2854037251484       277                      3368.803486644685        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2763263                  0.0007266784             0.01                     270449                   1.9691348                2.5e-05                  2699090                  0.38815284               7.569753                 9.264423e-14             1.3882848                1390.1625                
1250                     2.3675243767764833       2885917                  1430.9771372879084       273                      3428.8511198771653       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2878566                  0.0009494653             0.01                     281734                   1.907253                 2.5e-05                  2811716                  0.05596216               8.604375                 1.3033414e-14            1.314436                 145.32684                
1300                     2.4621622774336074       3000565                  1358.5280369425784       284                      3449.3903403659597       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       2992801                  0.0016155305             0.01                     292915                   1.8930819                2.5e-05                  2923295                  0.26315212               11.149886                2.9466334e-12            1.3126717                728.1316                 
1350                     2.557319191826714        3114749                  1566.8396009975434       249                      3459.5047546526707       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3107421                  0.00048579593            0.01                     304136                   2.0861216                2.5e-05                  3035253                  0.2185057                6.238632                 7.293852e-19             1.4757826                807.7125                 
1400                     2.651062347491582        3228175                  1530.4580781317843       252                      3483.1374946220467       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3220479                  0.0023000194             0.01                     315199                   1.8529717                2.5e-05                  3145684                  -0.106769636             13.437248                5.2858905e-11            1.265155                 188.90744                
1450                     2.746257622109519        3343489                  1494.7073673250065       262                      3510.2662642128926       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3335652                  0.0011845813             0.01                     326471                   1.8996857                2.5e-05                  3258183                  -0.122881375             9.798067                 9.433719e-13             1.3572997                1072.7816                
1500                     2.8425014007753795       3460901                  1721.4421781216831       230                      3516.5342022053055       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3452183                  0.0010347079             0.01                     337876                   1.8141894                2.5e-05                  3372006                  -0.28790346              9.240512                 7.184861e-17             1.2517774                1194.336                 
1550                     2.938342867361175        3576930                  1681.830227442079        236                      3541.166673693574        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3568418                  0.0007687673             0.01                     349252                   2.058255                 2.5e-05                  3485542                  0.038664434              7.830957                 1.0990646e-15            108.955345               5280877.5                
1600                     3.033643484181828        3693532                  1615.5465332866243       247                      3091.822643356364        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3684456                  0.0007132606             0.01                     360610                   2.026916                 2.5e-05                  3598889                  0.2154172                7.604162                 1.2777411e-16            1.3986565                157.46297                
1650                     3.129361180861791        3809451                  1594.1231358669663       251                      3515.1658806084088       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3800350                  0.0005167843             0.01                     371954                   2.1307356                2.5e-05                  3712095                  0.22332878               6.51632                  2.842859e-17             1.487683                 181.92287                
1700                     3.2265079394314022       3926613                  1669.3509808337506       243                      3534.907410813766        32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       3916877                  0.0002983169             0.01                     383362                   2.37413                  2.5e-05                  3825914                  0.07875995               4.8613815                2.1908866e-06            1.6743706                278.55188                
1750                     3.3246646632088557       4045648                  1629.048222126946        255                      3561.5406172570592       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       4036331                  0.0020700213             0.01                     395053                   1.8172227                2.5e-05                  3942592                  -0.35541952              12.522986                1.581923e-11             1.2687951                431.53043                
1800                     3.420873889128367        4162405                  1537.4170377670864       263                      3486.0625793200597       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       4152237                  0.0008988733             0.01                     406396                   1.9311391                2.5e-05                  4055806                  0.0067312974             8.395534                 3.1138754e-15            1.3279109                553.424                  
1850                     3.51652802268664         4278133                  1618.6273262924492       250                      3517.2705423288126       32                       0.11629319               0.96697843               0                        0                        1.0                      0.4                      10.000000000000002       4267798                  0.00035312824            0.01                     417706                   2.232401                 2.5e-05                  4168684                  0.27390558               5.3112435                3.691405e-08             1.5849379                475.43826                
