Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
50                       0.08044636693265703      105874                   157.05773632327038       1173                     110.21528975638259       32                       0.04971313               0.66222394               0                        0                        1.0                      0.4                      10.000000000000002       104737                   0.0004340563             0.01                     10254                    2.3326151                2.5e-05                  102307                   0.14609824               5.8568916                4.953813e-06             1.6596258                827.15436                
100                      0.16342325621181064      211708                   211.91218189408673       966                      210.16237228655461       32                       0.032057058              0.6245783                0                        0                        1.0                      0.4                      10.000000000000002       209603                   5.9714945e-05            0.01                     20522                    2.4774265                2.5e-05                  204737                   0.06249576               2.1786647                9.812428e-07             1.7755283                1283.594                 
150                      0.24676583151022594      318120                   314.1527608557745        736                      216.55564929465305       32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       315382                   0.0006113435             0.01                     30874                    2.8410206                2.5e-05                  308061                   0.63973004               7.2692947                4.4404715e-08            2.071013                 622.7285                 
200                      0.3335359270042843       428186                   646.4236785849433        455                      628.9370078678737        32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       425009                   0.0012161083             0.01                     41602                    2.484593                 2.5e-05                  415144                   0.3193864                9.88526                  7.931525e-10             4.0723214                53510.508                
250                      0.4220208160082499       539524                   897.0533554855999        356                      986.4861153004474        32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       536103                   0.002154481              0.01                     52477                    2.0625825                2.5e-05                  523661                   0.18855926               13.075938                3.95995e-09              1.3886435                242.15251                
300                      0.509357392721706        650104                   947.1969873849533        339                      695.5829939800665        32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       646464                   0.0016282477             0.01                     63278                    2.0952976                2.5e-05                  631462                   0.40817744               11.512556                1.3756345e-10            1.4248663                240.42003                
350                      0.5985602990786234       763215                   1106.4582983150767       306                      674.6002298751672        32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       759169                   0.0017328662             0.01                     74310                    2.036166                 2.5e-05                  741548                   0.13253482               11.409706                1.5141535e-10            1.3720165                165.95407                
400                      0.689742720855607        879120                   1176.6997473471054       297                      683.0788894859187        32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       874694                   0.0008866915             0.01                     85617                    2.2398217                2.5e-05                  854386                   0.17325081               8.435748                 1.4532726e-14            1.5158408                179.12154                
450                      0.7798674942387475       992276                   1254.2345393848532       276                      1204.557768645301        32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       987888                   0.00047943078            0.01                     96694                    2.4203424                2.5e-05                  964948                   0.2417632                6.15554                  0.00016031561            1.6764288                398.82208                
500                      0.870405129591624        1105575                  1392.3888358538857       251                      1421.8500609142843       32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       1101340                  0.00050335855            0.01                     107797                   2.586491                 2.5e-05                  1075767                  0.2568732                6.300702                 5.1386312e-05            1.9189367                1991.4089                
550                      0.9615860260195203       1220945                  1507.1422200955865       236                      912.711206097296         32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       1215918                  0.00065612583            0.01                     119010                   2.2069829                2.5e-05                  1187684                  0.13228475               7.1856456                1.2345325e-17            1.511804                 309.66507                
600                      1.0558436675866445       1337046                  1580.2763827579236       228                      2083.3341195681164       32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       1331693                  0.00082280074            0.01                     130346                   2.0984719                2.5e-05                  1300771                  0.2669747                8.1178255                5.156855e-16             1.4228663                200.56146                
650                      1.1537607338693407       1454744                  1738.0100513038815       211                      3276.5180895738445       32                       0.008938801              0.7081913                0                        0                        1.0                      0.4                      10.000000000000002       1449348                  0.00142122               0.01                     141861                   1.8386657                2.5e-05                  1415695                  -0.21086095              10.491456                5.7947446e-13            1.231094                 63.577633                
