Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
0                        0.000579482184516059     3003                     -211.99570020052724      3                        -0.4770156283046283      32                       0.007112682882836247     293                      4.897701911796075        1465                     -8.5826                  7.9146833                0.030019732              1.6663132                69.968185                
50                       0.07712333924240536      153153                   96.11036009269111        150                      340.31771625901894       32                       0.0014417718701802017    14943                    4.916668222056314        74715                    0.6643366                5.4870167                0.0008718329             1.6993747                170.56993                
100                      0.15462860637240938      303303                   490.02223732271636       150                      1959.7091873307952       32                       0.0067220051540856475    29593                    4.384338337244027        147965                   0.37137967               11.618583                0.0005403013             1.5196242                255.12552                
150                      0.2314946773317125       453453                   1020.4896703824988       150                      2539.132759136492        32                       0.00965515664006256      44243                    4.211671755012799        221215                   0.5511977                13.952155                0.00019615566            1.444506                 132.11247                
200                      0.30886285768614874      603603                   1309.8271531518365       150                      2143.742223989454        32                       0.008649551827752957     58893                    4.249398064206485        294465                   0.39955282               13.044305                6.685952e-05             1.4542282                134.19064                
250                      0.3857356379429499       753753                   1896.4235118481283       150                      2872.939101489638        32                       0.010015033617768272     73543                    4.220114521117748        367715                   0.179458                 14.165241                3.2464035e-05            1.4628415                95.462814                
300                      0.46376795510450997      903903                   2131.0025040590303       150                      3014.913985340504        32                       0.010918161567974417     88193                    4.3063603215657          440965                   0.037752006              14.64237                 3.5627236e-05            1.4824922                44.807266                
350                      0.5412552855412165       1054053                  2335.9149938267446       150                      3548.9016600692094       32                       0.011131019722479603     102843                   4.323011545435153        514215                   0.28682676               14.859925                2.2419279e-05            1.4921826                174.09477                
400                      0.6186088829570346       1204203                  2521.7496720053246       150                      3809.683890427993        32                       0.009210738712610238     117493                   4.356040355695392        587465                   0.1956331                13.4693                  0.0029834872             1.5047116                48.425816                
450                      0.6957440425952276       1354353                  2628.9135443237383       150                      3983.7163127525964       32                       0.01238519502581183      132143                   4.297817232828498        660715                   0.02392637               15.73257                 0.00010197727            1.4787529                151.71925                
500                      0.7726189498106638       1504503                  2910.469659225603        150                      4218.198250761439        32                       0.01128978533956378      146793                   4.256341990187713        733965                   0.4716283                15.017714                1.4680042e-05            1.4815942                247.38158                
550                      0.8494003495242861       1654653                  3064.243021787878        150                      4526.526193361925        32                       0.011298443270217843     161443                   4.174551047888225        807215                   0.14432067               15.0492115               3.8580665e-06            1.4406947                121.649635               
600                      0.9260037134753333       1804803                  3173.412113393453        150                      4472.610265682498        32                       0.01478619461580348      176093                   4.1267704778156995       880465                   -0.029653948             17.096807                6.176996e-06             1.7441283                4062.9119                
650                      1.0031938202513588       1954953                  3257.240247813194        150                      4687.197716274042        32                       0.015581436938393239     190743                   4.097169968536689        953715                   -0.03674897              16.806452                2.4906508e-06            42.68429                 1837574.1                
700                      1.0797865586148367       2105103                  3400.986806558635        150                      5229.389097450855        32                       0.01122066510822179      205393                   4.296335057593857        1026965                  0.72447354               14.976871                0.001532342              1.4726231                39.58652                 
750                      1.1566597827275593       2255253                  3581.7238639167363       150                      5632.660860105799        32                       0.010987755381613461     220043                   4.267229162222696        1100215                  0.28605235               14.880073                0.00090698863            1.4673733                39.369965                
800                      1.2339232612318463       2405403                  3695.5181786678227       150                      5575.834114495934        32                       0.013933630933533756     234693                   4.042730775383959        1173465                  -0.28793323              16.720095                3.2008827e-09            1.5915265                6437.1133                
850                      1.3106124927600225       2555553                  3806.4370058913523       150                      5711.770049968448        32                       0.012309996341275681     249343                   4.12409143024744         1246715                  0.3809209                15.64573                 1.920471e-08             1.483759                 2736.9983                
900                      1.3892710888385773       2705703                  3855.3147576931283       150                      6033.071306095198        32                       0.01384993706140095      263993                   4.083662409343003        1319965                  0.44886726               16.667545                1.2284446e-09            1.4388697                687.1196                 
950                      1.4677618835369746       2855853                  4028.542586703891        150                      6250.719495728892        32                       0.010269135745312167     278643                   4.215875973229522        1393215                  0.5353608                14.067127                0.00041788016            1.4672631                51.02829                 
1000                     1.5462715887361103       3006003                  4154.017680400648        150                      6589.8525594249395       32                       0.012908459523432085     293293                   4.004210217576792        1466465                  0.5775779                15.83025                 7.880756e-09             1.4050021                372.42416                
1050                     1.6251571851968765       3156153                  4238.34950882761         150                      6629.524686205188        32                       0.011958232918697005     307943                   4.136688419901877        1539715                  0.16245623               15.472374                0.00030120328            1.4384776                136.98244                
1100                     1.7036905820502175       3306303                  4264.077971676343        150                      6691.450424766768        32                       0.015094389280768384     322593                   3.9878189659769623       1612965                  -0.37934482              17.505222                4.4376264e-08            1.4263453                805.55554                
1150                     1.7823170438077716       3456453                  4427.307174295353        150                      6951.305644013002        32                       0.011657674157985649     337243                   4.106372653583618        1686215                  0.21441682               15.196008                4.166322e-09             1.4253011                108.79501                
1200                     1.8609828986724217       3606603                  4534.849725444297        150                      7074.864832724914        32                       0.014825021854439693     351893                   4.0847992880759385       1759465                  -0.047921177             17.273893                1.7174806e-09            1.4243077                328.8248                 
1250                     1.9398529346121682       3756753                  4458.438032976511        150                      7160.015607406005        32                       0.01930829038392155      366543                   4.011975389291809        1832715                  -0.91741735              19.37245                 1.3916039e-07            1.5362873                3894.181                 
1300                     2.019052446418338        3906903                  4576.867948514771        150                      7357.854795789003        32                       0.014806677457008753     381193                   4.074926007892492        1905965                  0.07017567               16.99013                 0.00012053883            1.4101406                67.90539                 
1350                     2.0983102830251057       4057053                  4698.3138083047925       150                      7531.880974912378        32                       0.018600753549829686     395843                   4.011596763011945        1979215                  -0.0756647               19.411932                1.7994994e-07            1.4793297                2003.5787                
1400                     2.177207437554995        4207203                  4786.396898944851        150                      7579.681401407948        32                       0.016070616530070126     410493                   4.047444939206485        2052465                  -1.0854421               17.663967                1.463157e-07             1.4276304                961.5673                 
1450                     2.256263707478841        4357353                  4860.9007082841445       150                      7227.378087418384        32                       0.01567561634571479      425143                   4.020553807593856        2125715                  0.0018064014             17.226763                1.3182849e-10            1.5007725                4145.923                 
1500                     2.335147488647037        4507503                  4844.554840835698        150                      7605.8150323619575       32                       0.02114216703603699      439793                   3.8283203125             2198965                  -0.4807238               20.25334                 1.1200385e-08            1.7295972                7584.9395                
1550                     2.4138841183980304       4657653                  4692.353143918702        150                      7737.264613254225        32                       0.018475636687295023     454443                   3.8634325671928327       2272215                  0.34944674               19.463058                5.124048e-09             1.7044818                4066.6409                
1600                     2.492977477245861        4807803                  4796.767275392462        150                      7880.856206801865        32                       0.020160081036668588     469093                   3.8804164222482935       2345465                  0.50536585               19.927994                1.13826255e-08           1.3790588                899.4848                 
1650                     2.571925603879823        4957953                  4880.742266880984        150                      7884.340536804048        32                       0.01710668114671935      483743                   4.0242600789249146       2418715                  0.07335396               18.391556                1.5132464e-07            1.4028921                264.233                  
1700                     2.650403761135207        5108103                  5057.19360511661         150                      7859.364717363373        32                       0.015868667042702945     498393                   4.129780490081058        2491965                  0.98334503               17.648455                0.00028813168            1.4223475                54.121326                
1750                     2.7289868751499387       5258253                  5050.832471650641        150                      7929.636182774934        32                       0.018719337906040023     513043                   3.971651690486348        2565215                  0.08822358               19.130566                3.838664e-09             1.3868917                283.7338                 
1800                     2.8074661925766202       5408403                  5175.7479936486525       150                      8035.191116021555        32                       0.015374522160344564     527693                   4.061467110174915        2638465                  0.91028976               17.539677                4.9420516e-05            1.4115547                68.38643                 
1850                     2.8860130033890408       5558553                  5182.659091577222        150                      7989.266806399582        32                       0.019014190895158684     542343                   3.9697848896117747       2711715                  -0.5937256               19.249437                6.102849e-08             1.3878688                222.45346                
1900                     2.9644245379500918       5708703                  5137.3255489789535       150                      8067.120658007245        32                       0.020034890939758094     556993                   3.9405313433233786       2784965                  -0.1086417               20.122084                4.140601e-08             1.6605804                8332.238                 
1950                     3.0430656427145006       5858853                  5253.638299929027        150                      8115.290757886438        32                       0.014630395804655836     571643                   4.070057527197099        2858215                  0.62268734               17.029577                6.4606604e-05            1.4160179                36.209297                
2000                     3.1216979171170127       6009003                  5111.945623176926        150                      8029.6025303442375       32                       0.02200297039930324      586293                   3.8723556154010237       2931465                  0.3356247                20.679815                1.4477354e-08            1.4819117                1144.1754                
2050                     3.2003512247403463       6159153                  5255.380111900735        150                      8002.8965962550055       32                       0.020102718991224268     600943                   4.00156683287116         3004715                  -0.34266374              20.08326                 2.258067e-06             1.4295565                706.5826                 
2100                     3.279364829990599        6309303                  5245.844335133948        150                      7980.452199928706        32                       0.02052988859573729      615593                   3.9407406543302046       3077965                  0.05007781               20.209387                8.2339474e-10            1.3946483                509.1083                 
2150                     3.357844138012992        6459453                  5317.89337817536         150                      8209.395695481944        32                       0.015674329048130698     630243                   4.070798114867747        3151215                  0.283494                 17.420324                9.659172e-06             1.4279569                102.50884                
2200                     3.4365301075246597       6609603                  5312.897171312158        150                      8259.245822254625        32                       0.016769651666843036     644893                   3.9952161769411263       3224465                  -0.924532                18.680672                3.2105953e-11            1.5972503                9343.873                 
2250                     3.515391061703364        6759753                  5156.161831612598        150                      8355.113124306823        32                       0.02116584289602859      659543                   3.9041802207764507       3297715                  0.3787587                19.796339                1.4498763e-09            1.3901346                642.8828                 
2300                     3.5940644835101234       6909903                  5403.454743033716        150                      8175.3054095354555       32                       0.018659451715775318     674193                   3.9585127586390785       3370965                  0.31786016               19.324253                1.442951e-10             1.3952332                1187.3087                
2350                     3.6725806315077674       7060053                  5472.151344486404        150                      8203.34600322902         32                       0.013475475050890405     688843                   4.074628039675768        3444215                  -0.2434342               16.50815                 4.2148225e-05            1.4543467                507.9221                 
2400                     3.7514456248283388       7210203                  5480.403254023355        150                      8538.085208015891        32                       0.01729931033918882      703493                   4.075597936220136        3517465                  -0.6149266               19.043894                2.313809e-09             1.4244012                1425.7266                
2450                     3.830073882341385        7360353                  5432.575970172202        150                      8317.486379600734        32                       0.019669291916153943     718143                   3.9970426487841295       3590715                  0.3085072                19.724047                4.54422e-09              1.3835315                115.32647                
2500                     3.9087446186939876       7510503                  5571.350274030929        150                      8451.780980084855        32                       0.020323645946515704     732793                   4.058881385985495        3663965                  -0.0050884783            20.112085                0.00015164111            1.4109262                107.30399                
2550                     3.987457541293568        7660653                  5480.105108092339        150                      8582.522116039532        32                       0.019860482459995932     747443                   3.9614314473122865       3737215                  0.004581448              19.705217                5.1780125e-10            1.4042674                1066.1674                
2600                     4.066640753216213        7810803                  5411.105702410145        150                      8365.121840155778        32                       0.03187047092580958      762093                   3.804421861668089        3810465                  -0.51380694              24.316593                1.5735475e-08            1.3920832                2377.315                 
2650                     4.145610400901901        7960953                  5577.981682482451        150                      8578.587052501545        32                       0.016275913642128173     776743                   4.0769801221203075       3883715                  0.9004289                17.7939                  5.008143e-05             1.4259334                119.620094               
2700                     4.224075509707133        8111103                  5646.088963737938        150                      8652.911474294293        32                       0.020856173778963576     791393                   3.97733741734215         3956965                  -0.45588273              20.508806                7.7941024e-08            1.383387                 189.3062                 
2750                     4.302606855034828        8261253                  5641.488303136765        150                      8606.659221478607        32                       0.021261010153708605     806043                   3.951838137265358        4030215                  -0.8015879               20.386547                3.0764788e-10            38.353966                1703934.8                
2800                     4.381458757718404        8411403                  5613.005654849429        150                      8391.316545144147        32                       0.022576403699230415     820693                   3.9018774664035836       4103465                  1.0083207                21.28373                 9.5771904e-11            1.4165784                666.4096                 
2850                     4.460440941320526        8561553                  5744.936335152425        150                      8542.78988728811         32                       0.022835993522670083     835343                   3.8434123693472695       4176715                  0.53839535               21.016438                1.94145e-11              1.5472748                2613.6167                
2900                     4.539265700048871        8711703                  5598.140699897003        150                      8517.046924356653        32                       0.02691883764169322      849993                   3.843150063993174        4249965                  -1.1229707               23.745443                3.5986414e-10            1.9268775                20079.842                
2950                     4.618172443774012        8861853                  5608.92682564992         150                      8200.733829153784        32                       0.02303648320481232      864643                   3.88501826471843         4323215                  0.16323486               21.384468                3.46107e-10              1.3705909                439.85007                
3000                     4.696654345260726        9012003                  5659.827004894911        150                      8613.834432695192        32                       0.01925458680240774      879293                   4.04375633265785         4396465                  0.7886217                19.307997                3.0263876e-05            1.3978031                135.59491                
3050                     4.775032405985726        9162153                  5695.229313770384        150                      8222.7811048505          32                       0.013090840785576622     893943                   4.140838977175768        4469715                  -0.14560571              16.153078                0.00020825079            1.4360704                36.077892                
3100                     4.853409922785229        9312303                  5781.500110811695        150                      8379.795273640892        32                       0.019886096589801255     908593                   3.944597242960751        4542965                  0.81383544               19.973543                3.3727163e-09            1.4579128                859.5907                 
3150                     4.932002889580197        9462453                  5716.761917320909        150                      8404.87305233141         32                       0.018040196480604568     923243                   3.956591630226109        4616215                  0.68772376               18.884802                1.3455478e-10            1.3744726                107.575005               
3200                     5.011004248460134        9612603                  5688.365954444011        150                      8778.90443806007         32                       0.021336770301792807     937893                   4.0975012665315695       4689465                  -0.55182165              21.228115                9.713723e-13             3.997484                 78941.29                 
3250                     5.089889514777395        9762753                  5856.87221192605         150                      8193.555595709015        32                       0.016162507770004532     952543                   4.082428874253413        4762715                  0.6667815                17.929874                3.112597e-05             1.4241346                61.042152                
3300                     5.168977116942406        9912903                  5808.455042777504        150                      8722.866734152776        32                       0.023606009043931148     967193                   3.8534189686433447       4835965                  -0.34109718              21.485268                1.1990788e-10            1.3611269                343.90005                
3350                     5.247722181611591        10063053                 5812.331306164678        150                      8632.337698702142        32                       0.02003598945539559      981843                   3.8972996213737203       4909215                  -0.56522083              19.908003                3.786543e-11             1.3492374                73.53959                 
3400                     5.326119282311863        10213203                 5731.380372974235        150                      8762.527873860381        32                       0.034303805120162185     996493                   3.7845489814419797       4982465                  -1.2644879               26.06961                 1.2918041e-09            1.354617                 475.6208                 
3450                     5.40453798684809         10363353                 5820.767074618881        150                      8777.710187852357        32                       0.020631292167377146     1011143                  3.9921835004266213       5055715                  0.28095555               19.79682                 4.923268e-05             1.4008266                302.47638                
3500                     5.4828599989414215       10513503                 5783.948130866132        150                      8837.552381487807        32                       0.020709233072430607     1025793                  3.9066102949018773       5128965                  0.38286248               20.167517                9.343993e-11             1.3720801                154.08989                
3550                     5.561334492564201        10663653                 5868.408114937404        150                      8618.88941709427         32                       0.02130215322605172      1040443                  3.9180030796715015       5202215                  0.33996528               20.582443                2.2707483e-13            2.4282398                44498.715                
