Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
50                       0.05546082933743795      106338                   -147.92232793225958      1028                     -530.1718730830679       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       105403                   6.9110756e-05            0.01                     10319                    2.0490386                0.0005                   51493                    0.23163979               11.718861                8.7207234e-05            1477.9503                72752056.0               
100                      0.1347034208642112       220290                   -54.199426469753874      445                      -705.6893721211293       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       219794                   8.777403e-05             0.01                     21512                    1.2581588                0.0005                   107373                   0.13146318               13.187856                6.198703e-05             42.342896                1779654.1                
150                      0.23085586183600956      342825                   55.66306952645965        224                      -980.7689523159829       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       342105                   5.653971e-05             0.01                     33477                    1.0438206                0.0005                   167117                   -0.15377659              10.588127                3.2615333e-06            7.089872                 11695.669                
200                      0.3297650777631336       466315                   86.72281677015468        171                      87.10624086665806        32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       464961                   4.3952496e-05            0.01                     45497                    0.9442917                0.0005                   227126                   -0.29852062              9.274029                 1.8252227e-05            12.847335                13376.224                
250                      0.4388955693774753       599235                   93.40742209044215        170                      87.16405217335162        32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       598174                   2.6409716e-05            0.01                     58526                    0.915679                 0.0005                   292196                   -0.4185114               7.3329625                9.381796e-08             74.25693                 515876.97                
300                      0.5399265946944555       726851                   87.48483003827866        165                      155.80760143235855       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       725625                   2.8949866e-05            0.01                     70993                    0.9019484                0.0005                   354449                   0.40001062               7.620906                 4.3753965e-09            196.76863                3983266.5                
350                      0.6408281352122625       858394                   96.2209926336887         164                      169.78401159334453       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       857004                   1.9928717e-05            0.01                     83840                    0.92392933               0.0005                   418619                   -0.023552628             6.3182635                2.4039339e-06            464.04245                2535494.5                
400                      0.7414450119601356       992014                   103.47242466786254       161                      177.22917208114782       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       990463                   1.5671245e-05            0.01                     96893                    0.87547517               0.0005                   483804                   0.01873433               5.6551113                0.00012652676            4847.028                 124468184.0              
450                      0.8203873129023446       1108565                  192.75664864327385       277                      184.53125625589027       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1106062                  3.326951e-05             0.01                     108207                   0.87370396               0.0005                   540275                   0.058453724              8.014353                 9.54443e-09              9.04118                  149655.31                
500                      0.8913618479172388       1220693                  208.4795585874309        357                      195.05576959828986       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1217811                  3.208143e-05             0.01                     119145                   0.85865635               0.0005                   594865                   0.16111456               7.9127693                2.0879374e-09            3201.5942                114693680.0              
550                      0.9602313088708454       1331203                  212.02219079684082       371                      211.75094387621513       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1327910                  2.2900836e-05            0.01                     129920                   0.84849197               0.0005                   648650                   -0.012257982             6.6765327                2.6211888e-09            21.032913                288061.03                
600                      1.0295034022463692       1441933                  209.8132390695297        377                      206.33271792127593       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1438278                  2.1434971e-05            0.01                     140727                   0.8649149                0.0005                   702566                   0.031169223              6.4879937                9.247291e-08             108.891464               2534392.0                
650                      1.0972268305884467       1551933                  218.29622794275426       399                      202.69487014210168       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1547872                  9.838052e-06             0.01                     151458                   0.9942119                0.0005                   756103                   0.026079211              4.3893876                8.680844e-07             25729.219                1278286300.0             
700                      1.163881997068723        1660587                  221.61829988772504       399                      221.69095945507192       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1656154                  1.0496271e-05            0.01                     162058                   0.8782924                0.0005                   809001                   -0.029118994             4.556963                 7.813054e-07             340.8931                 9586777.0                
750                      1.2299799835681915       1768960                  220.30372663336925       410                      220.95740282428784       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1764059                  1.0756596e-05            0.01                     172618                   0.8341367                0.0005                   861710                   0.052099988              4.655555                 2.0737616e-06            9.394868                 245255.34                
800                      1.2963558900356293       1878334                  224.99308344599334       424                      205.86717341868984       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1873059                  8.316805e-06             0.01                     183293                   0.8450658                0.0005                   914956                   -0.046866134             4.0602994                8.687979e-06             28.611547                755423.8                 
850                      1.3636155095365312       1989472                  223.44855885962386       433                      221.45184105247083       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       1983734                  1.0024885e-05            0.01                     194128                   0.8595954                0.0005                   969022                   0.058256574              4.3279104                1.2236011e-06            28.808697                1314025.5                
900                      1.4313056691487631       2101008                  223.9710326936369        441                      206.96584891612147       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2094828                  1.3231318e-05            0.01                     205004                   0.69772196               0.0005                   1023290                  0.026306992              5.0567164                1.5700631e-07            854.81335                21367188.0               
950                      1.4974451462427776       2211042                  222.40090434537106       442                      223.00078915368445       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2204367                  1.4748876e-05            0.01                     215727                   0.7196034                0.0005                   1076800                  0.14581195               5.3157926                4.4624173e-07            83.31822                 447864.12                
1000                     1.5631713961892657       2320199                  225.29717394719756       439                      229.03374957914988       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2313097                  1.0174244e-05            0.01                     226367                   0.7023304                0.0005                   1129914                  -0.06566694              4.482804                 2.3083168e-05            14614.839                724080800.0              
1050                     1.629554170038965        2430199                  224.23322382689065       440                      215.69491233643058       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2422666                  1.2451378e-05            0.01                     237092                   0.7717936                0.0005                   1183437                  -0.13504142              4.8770013                2.7386696e-07            13.367157                279806.06                
1100                     1.6937172412872314       2538197                  227.7063656768505        452                      223.47851545049522       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2530202                  7.2845382e-06            0.01                     247621                   0.75582254               0.0005                   1235970                  -0.034519892             3.8060167                0.0037979921             2.3141482                1249.5806                
1150                     1.7580606743362215       2646794                  228.39594968999668       462                      227.6049654669826        32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2638353                  1.0195674e-05            0.01                     258208                   0.6433587                0.0005                   1288803                  -0.016306067             4.513228                 9.618547e-07             9.110821                 166149.81                
1200                     1.8220970883634355       2755223                  228.0845647574736        460                      233.38140919376275       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2746294                  1.3737981e-05            0.01                     268774                   0.6406253                0.0005                   1341534                  0.01995054               5.303955                 3.4033553e-06            1017.9032                22455750.0               
1250                     1.8862710895140966       2863960                  226.0086926809265        470                      222.74256287872979       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2854563                  1.5597185e-05            0.01                     279372                   0.5953147                0.0005                   1394424                  0.13704658               5.609129                 3.2303837e-09            13809.908                474063780.0              
1300                     1.9500998428132799       2973476                  230.0063596837557        490                      234.1830854371036        32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       2963591                  1.4194722e-05            0.01                     290044                   0.6064232                0.0005                   1447689                  0.030110609              5.2956705                5.8544406e-15            17987.584                730601000.0              
1350                     2.014987015194363        3083963                  227.0269605582634        480                      222.27936191285087       32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       3073610                  1.6412345e-05            0.01                     300816                   0.63132834               0.0005                   1501434                  -0.03396543              5.6853895                1.8536951e-09            473.27924                7256077.5                
1400                     2.0783383271429274       3192388                  229.71285479554902       484                      229.6541565262563        32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       3181602                  1.5123286e-05            0.01                     311385                   0.61129236               0.0005                   1554188                  0.10790133               5.4984684                2.008193e-11             8005.3784                140315120.0              
1450                     2.142155306537946        3301583                  230.3742376811493        490                      223.0042172976568        32                       -0.0033881026            0.30280048               0                        0                        1.0                      0.2                      10.000000000000002       3290232                  7.960027e-06             0.01                     322017                   0.65422934               0.0005                   1607256                  -0.20196639              4.023709                 7.577296e-05             35263.89                 1202886000.0             
