Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
0                        0.000682376225789388     2121                     -231.0415929355996       22                       -592.4357436482062       32                       0.017426441936958127     205                      2.4807638624237804       1025                     -27.646767               21.271536                0.009885273              2.516802                 1202.9391                
50                       0.10049957129690382      108373                   -135.00283880821192      1062                     -239.24566016536093      32                       0.005806669311703376     10502                    1.9308393222397802       52412                    0.90503854               10.874072                2.510889e-06             421.35605                8895828.0                
100                      0.21522266460789574      216559                   -39.65487104494681       678                      -129.63595755522576      32                       0.015564193374000937     21027                    1.3604386430731568       104923                   0.15358247               16.382576                9.92657e-05              2.9460564                14900.129                
150                      0.33227762467331357      325143                   124.31980937553803       471                      104.36687149266011       32                       0.013345025990107288     31611                    1.004227075821314        157740                   -0.29550084              15.6913185               2.0002324e-05            3.1178553                14592.049                
200                      0.44795969704786937      433645                   181.81372795734785       444                      124.34919635804776       32                       0.00796142596642948      42189                    0.94144021119589         210529                   0.3796097                12.20944                 7.775224e-06             2.531735                 6819.467                 
250                      0.5631038097540537       543341                   212.00331244712265       467                      182.6323953036466        32                       0.0047818335933961734    52878                    0.8584678198502668       263886                   -0.38282126              9.595229                 7.628626e-08             4.3051305                38484.508                
300                      0.6780891862842772       653075                   219.11004257719915       471                      194.7370739660548        32                       0.003027837025001645     63576                    0.8492030143737793       317262                   -0.42881778              7.802872                 2.4467996e-08            1809.4269                60129100.0               
350                      0.7910111467705833       761331                   222.77377953688486       485                      193.78013071463607       32                       0.002554894553290473     74123                    0.7879803499435996       369908                   0.083226256              6.9275784                1.1154813e-10            1.8870361                3995.0957                
400                      0.9030765338076485       869893                   229.41751045227426       508                      227.48270211221168       32                       0.002058324232623352     84697                    0.7504978446427457       422697                   0.008478089              6.303067                 9.661104e-12             100.507614               3303075.5                
450                      1.0137766961256662       977331                   228.58431380937418       507                      233.75293362237275       32                       0.0016956324963008657    95167                    0.7650148286594181       474936                   0.32439715               5.5954385                2.2736772e-10            79283.055                3912276200.0             
500                      1.1205175966686673       1086955                  229.12187389553128       520                      207.66882471960466       32                       0.002547208132318488     105847                   0.732441856405809        528232                   -0.3587658               7.009541                 1.3821735e-09            1776.2739                43260244.0               
550                      1.2269970928960376       1194912                  225.27889105714866       516                      219.75036145898153       32                       0.003407194658561989     116365                   0.7752439026048921       580715                   -0.26847473              7.9197845                1.6603902e-09            5.556977                 70163.11                 
600                      1.3334472145636875       1303370                  229.24048607708565       533                      226.94086808669556       32                       0.0027124040787762935    126929                   0.7486610412597656       633435                   -0.32846254              7.0634465                1.2078484e-08            667.47437                15487649.0               
650                      1.4387125520573723       1411497                  231.82632203277564       545                      240.80982357497496       32                       0.0017062647117150795    137460                   0.7021316665786881       685985                   -0.3742021               5.779305                 4.5894863e-10            7.7222548                202788.95                
700                      1.5436463385158115       1518589                  230.59651880171452       556                      234.0303381209634        32                       0.001302505336185493     147885                   0.6579976379576004       738027                   0.16676392               4.9804244                9.0361047e-13            4.633642                 31477.611                
750                      1.650112326807446        1627092                  228.57629828820325       571                      236.5077916882256        32                       0.0026460097594694656    158453                   0.6561166351234902       790755                   0.36902407               6.933614                 4.182688e-11             2.1480145                9416.933                 
800                      1.7575906603866154       1734758                  230.609730756472         575                      236.79582900172122       32                       0.0015780768460697597    168939                   0.6579138172259459       843068                   0.28175938               5.5050406                2.5347638e-13            7979.4023                307260700.0              
850                      1.8680549802382787       1842583                  232.68088301074283       571                      230.16318009689613       32                       0.0026989382341367388    179436                   0.6339196114772596       895462                   -0.30565715              7.1121535                1.12876805e-10           169.81674                5877568.5                
900                      1.9846062905258604       1950987                  228.72842403738628       572                      232.06050093988932       32                       0.0029932589758010137    189993                   0.6181002345053325       948137                   -0.33982062              7.5778747                6.032881e-10             30.80994                 1174098.6                
950                      2.0988242038091025       2058200                  226.4205638038596        580                      220.45458814398015       32                       0.004046344702396918     200429                   0.6978682491757454       1000227                  -0.3134289               8.808355                 4.1173075e-11            14.526836                334159.8                 
1000                     2.2147406740983326       2166806                  227.6207872385533        558                      237.21688556904735       32                       0.0028678469680713126    211007                   0.6528072540224628       1053009                  -0.4483478               7.391509                 1.6527564e-09            437.1774                 19836606.0               
1050                     2.3291865318351324       2274245                  229.13089073779835       577                      242.47177331449095       32                       0.0020212742769829583    221471                   0.6720972892382263       1105212                  -0.22170483              6.3417873                3.983207e-12             32.227177                844150.2                 
1100                     2.4437014236715107       2382236                  228.86473116544929       580                      241.03230333669725       32                       0.0023159050181800244    231983                   0.6762787463618259       1157685                  0.23788095               6.751835                 2.913015e-12             20.079105                455004.16                
1150                     2.555849748386277        2489670                  234.92874647081138       592                      236.22939955388838       32                       0.0027412326590528766    242443                   0.6226377616808253       1209880                  0.27861607               7.3338404                2.3008723e-11            146.65587                6867145.0                
1200                     2.666553049551116        2597240                  233.1980079419781        582                      244.33152483905963       32                       0.0018290874543883992    252917                   0.6685475237492664       1262143                  0.29868132               5.8910303                5.0720764e-12            4.6882954                72059.43                 
1250                     2.7789956533908846       2705598                  235.86908882261136       580                      237.61047163082233       32                       0.002396608624502877     263467                   0.5825402580103776       1314793                  -0.22254851              6.9861126                3.8980694e-11            20989.996                1040806600.0             
1300                     2.8922291777531304       2813204                  231.501596914517         584                      239.19016796666062       32                       0.002232054483543322     273944                   0.7007348822990203       1367073                  -0.24455532              6.487564                 5.517067e-10             608105.25                25147847000.0            
