Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
550                      0.9559645689196057       1192188                  1821.6942560509133       204                      2359.5844313923885       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       1184715                  0.0007026421             0.01                     115987                   2.1552043                5e-05                    1157208                  0.16419835               7.510142                 3.870871e-11             1.5229255                496.6939                 
600                      1.0530731856822968       1307344                  1588.4936308938525       233                      3135.1597367877293       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       1299944                  0.0010352554             0.01                     127261                   1.8757513                5e-05                    1269758                  -0.14413251              9.10642                  4.1321862e-14            1.3240385                190.62625                
650                      1.1520013680722978       1425640                  1583.0086062751877       240                      3179.3102899485807       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       1417609                  0.00040804772            0.01                     138776                   2.3448074                5e-05                    1384684                  0.21076463               5.685584                 0.00016773188            1.7257859                1143.5154                
700                      1.2504252094692654       1542652                  1688.902488559672        227                      3214.2871821351664       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       1534738                  0.0007495709             0.01                     150240                   1.8944188                5e-05                    1499091                  -0.048822794             7.9245977                4.4685567e-17            1.300463                 73.68656                 
750                      1.3508413779735564       1662558                  1631.5769980876403       240                      3176.0661057550483       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       1654217                  0.00036392847            0.01                     161933                   2.3549464                5e-05                    1615796                  0.10344988               5.344156                 0.0004308206             1.8556648                3532.9668                
800                      1.4482316108544668       1779086                  1635.2777139920693       233                      3237.3580014487984       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       1770323                  0.0012258798             0.01                     173295                   1.7941071                5e-05                    1729204                  -0.15938377              10.0269785               1.5900192e-13            1.2244056                146.61864                
850                      1.545124406086074        1894353                  1468.5277779035794       257                      3276.9606043009244       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       1885564                  0.00076480565            0.01                     184570                   1.9801095                5e-05                    1841766                  0.07848125               7.631982                 4.5006306e-18            1.366689                 172.94261                
900                      1.6459628024366166       2014566                  1757.6217460348803       225                      3284.602931670995        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2005745                  0.00029469654            0.01                     196331                   2.3530104                5e-05                    1959153                  0.22057372               4.801201                 4.60533e-05              1.760622                 768.25934                
950                      1.744211620092392        2132391                  1681.9921081972395       231                      3271.1211144108943       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2122927                  0.00036587883            0.01                     207798                   2.292802                 5e-05                    2073611                  0.03476874               5.357327                 1.741318e-10             2.7670622                36493.016                
1000                     1.8431988596916198       2249995                  1770.5851421313935       221                      3340.4408951308155       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2240459                  0.00060991396            0.01                     219299                   1.8707778                5e-05                    2188413                  0.057751626              7.0159364                2.7105e-19               1.2975898                111.93362                
1050                     1.9417896927727594       2367666                  1535.5226327318062       255                      3320.61896282917         32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2357838                  0.00039141063            0.01                     230786                   2.251138                 5e-05                    2303065                  -0.017688267             5.5252514                1.08722415e-11           1.7227119                3854.5867                
1100                     2.0408633508947163       2485119                  1660.2604998656082       237                      3340.278168091109        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2475392                  0.000563648              0.01                     242291                   1.9225861                5e-05                    2417889                  0.08576098               6.679018                 1.6218287e-16            1.3476068                408.79395                
1150                     2.1390135075648624       2603000                  1778.9722990464306       220                      3418.344687864994        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2592634                  0.0005482109             0.01                     253767                   1.9186662                5e-05                    2532406                  -0.10171423              6.6624384                8.326568e-19             12.850312                570981.25                
1200                     2.2372344868712957       2719241                  1736.004885707914        225                      3411.8662020883507       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2709293                  0.0006230799             0.01                     265183                   1.9255663                5e-05                    2646354                  -0.1829779               7.047381                 2.6865999e-17            1.347033                 180.05847                
1250                     2.3371676039033464       2839303                  1786.7512031371748       226                      3372.917288891414        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2828540                  0.00038652433            0.01                     276853                   2.1727593                5e-05                    2762831                  0.013263292              5.5190077                1.6292039e-13            1.750938                 1897.9093                
1300                     2.4360136233435736       2957598                  1842.4509236620383       218                      3419.018514175578        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       2946698                  0.00037009505            0.01                     288420                   2.2919986                5e-05                    2878242                  0.02271494               5.3950534                3.5608874e-08            1.6947446                662.9002                 
1350                     2.53574778954188         3076878                  1613.2500950155863       249                      3384.334958050841        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3065740                  0.0010521911             0.01                     300074                   1.8294247                5e-05                    2994517                  -0.008949908             8.891761                 1.825352e-14             1.2915817                502.1854                 
1400                     2.632195604907142        3191802                  1541.914515023883        250                      3446.64778841062         32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3180177                  0.0010376292             0.01                     311274                   1.8961943                5e-05                    3106297                  -0.23165199              9.010606                 3.4608584e-14            1.3440349                765.29047                
1450                     2.73269823802842         3310974                  1790.8420334144903       226                      3450.8258284064887       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3299463                  0.00038279372            0.01                     322950                   2.3583467                5e-05                    3222815                  0.29745492               5.458807                 4.803351e-06             2.1041734                8244.1455                
1500                     2.831704323556688        3428509                  1615.9006363850588       247                      3463.1674822232094       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3416784                  0.0014079827             0.01                     334431                   1.7815187                5e-05                    3337413                  0.22227255               10.56008                 3.6191e-13               1.2292411                66.9478                  
1550                     2.931586177216636        3548074                  1734.586837600491        233                      3442.1114220809986       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3536005                  0.00041318705            0.01                     346101                   2.37989                  5e-05                    3453867                  0.21271604               5.7872434                7.2413394e-07            1.7610584                493.9056                 
1600                     3.030831187433667        3667209                  1637.6501820697035       247                      3454.806071183683        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3654711                  0.0011347475             0.01                     357719                   1.8502241                5e-05                    3569818                  0.16325434               9.459511                 1.1613719e-13            1.3392771                1204.6761                
1650                     3.1301411512825226       3785116                  1927.7195568325903       209                      3476.166494488165        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3772519                  0.0005441058             0.01                     369248                   1.9376448                5e-05                    3684890                  -0.1389335               6.484053                 7.267321e-21             1.3577528                139.28949                
1700                     3.224886234800021        3901227                  1564.061670991808        253                      2068.7261336634547       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       3888286                  0.001140672              0.01                     380580                   1.864759                 5e-05                    3797967                  -0.46315935              9.505362                 8.028428e-15             1.4021503                1997.2498                
1750                     3.3222731042570537       4016720                  1611.0295649010015       246                      3451.6177061939716       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4004168                  0.0005355299             0.01                     391922                   2.0253658                5e-05                    3911159                  0.21516792               6.509426                 7.030081e-13             1.5419332                3405.5786                
1800                     3.418796737657653        4132192                  1716.085061397252        230                      3464.2665890800827       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4119243                  0.0011043411             0.01                     403182                   1.8540269                5e-05                    4023562                  -0.29846182              9.26817                  2.7870958e-14            1.3293784                641.0608                 
1850                     3.517382833891445        4249324                  1635.6891119832972       246                      3369.5848035178306       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4236012                  0.00076675985            0.01                     414612                   1.9954276                5e-05                    4137622                  0.26482877               7.7138143                1.4768222e-15            1.4537802                458.29056                
1900                     3.6139926207727857       4364313                  1642.014414893944        242                      3473.7302320850963       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4350603                  0.0014603548             0.01                     425832                   1.8709124                5e-05                    4249553                  -0.018805014             10.572456                1.2148466e-12            1.5646669                2854.0977                
1950                     3.712370614806811        4481570                  1624.3145581324213       248                      3510.7080209567303       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4467465                  0.0007170528             0.01                     437269                   2.0506747                5e-05                    4363699                  -0.014426552             7.621143                 1.0758551e-16            1.7541564                6277.4165                
2000                     3.8104483848810196       4597805                  1742.5604410622957       233                      3491.9358113893904       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4584054                  0.00082156237            0.01                     448677                   1.8402244                5e-05                    4477581                  -0.089074545             7.9729505                4.2610303e-18            1.2945586                728.1215                 
2050                     3.907997219297621        4714520                  1621.6815401917202       247                      3462.6955236032118       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4700293                  0.0013891907             0.01                     460053                   1.8352733                5e-05                    4591120                  -0.22317268              10.625849                7.75346e-12              11.007455                176248.11                
2100                     4.005561939345466        4830815                  1454.2042724046557       277                      3476.4316369949006       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4816182                  0.0011918092             0.01                     471395                   1.8606972                5e-05                    4704315                  0.0311668                9.776319                 4.4744335e-13            1.619218                 5106.293                 
2150                     4.103480102088716        4947260                  1620.0798829252913       251                      3503.93463466227         32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       4932730                  0.00037603357            0.01                     482803                   2.2602081                5e-05                    4818157                  0.14158641               5.4114723                1.4930933e-08            1.6611842                538.4301                 
2200                     4.201178808410963        5064160                  1674.8494069041833       244                      3459.2142455868084       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5049126                  0.00054801366            0.01                     494195                   2.0206628                5e-05                    4931850                  0.061225116              6.619339                 1.6886937e-17            1.6708789                3854.7446                
2250                     4.297153507802221        5179253                  1500.9031077666925       268                      3104.1681037916956       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5164017                  0.0018090579             0.01                     505441                   1.8569442                5e-05                    5044069                  0.11978147               12.0124035               3.9280823e-10            1.4217999                2362.5415                
2300                     4.390819903413455        5291024                  1405.7651829063907       277                      3169.882597279951        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5274998                  0.0013667572             0.01                     516304                   1.8386812                5e-05                    5152471                  0.17593272               10.3636265               1.4380314e-12            2.0759952                23756.492                
2350                     4.486339576774173        5403702                  1351.9768009054515       291                      3422.4731602807983       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5387398                  0.0023516982             0.01                     527304                   1.8622171                5e-05                    5262259                  -0.6899425               13.851892                1.5298973e-09            19.996943                548916.75                
2400                     4.58271531648106         5518026                  1430.2652140010948       280                      3446.8972169720587       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5501652                  0.0010581691             0.01                     538485                   1.9073702                5e-05                    5373863                  -0.017325364             9.095505                 1.2593973e-14            1.3647807                883.9167                 
2450                     4.679021508031421        5632765                  1473.5828055704837       274                      3445.3758287969663       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5616059                  0.00081479206            0.01                     549683                   1.9889596                5e-05                    5485613                  0.16764668               8.16808                  1.7247871e-14            1.4841068                714.83997                
2500                     4.77428727944692         5746051                  1527.2470597349063       261                      3294.678356026681        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5729347                  0.0011584647             0.01                     560774                   1.846919                 5e-05                    5596270                  -0.013746421             9.433619                 3.625567e-13             22.935991                984652.5                 
2550                     4.8719722537199655       5861762                  1479.9833538079401       275                      3388.437517631132        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5844725                  0.0005068061             0.01                     572068                   2.2003608                5e-05                    5708969                  0.081443876              6.261267                 8.5738526e-07            1.6068659                471.0411                 
2600                     4.969022945894135        5977492                  1559.4405286603303       262                      3393.8753207836926       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       5959928                  0.0016965622             0.01                     583344                   1.8014421                5e-05                    5821497                  -0.47817385              11.629176                1.3345261e-11            1.8167838                10581.757                
2650                     5.065406722227732        6091501                  1401.7363299111607       287                      3483.54448810476         32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6073696                  0.0017992732             0.01                     594479                   1.7528456                5e-05                    5932622                  -0.17601761              11.777925                5.7934625e-13            340.09006                16544825.0               
2700                     5.162280287941297        6206906                  1317.9392317680622       308                      3476.5180480243635       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6188766                  0.0015656205             0.01                     605740                   1.819198                 5e-05                    6045020                  0.3906202                11.197187                1.1288256e-11            1.4652967                6562.5527                
2750                     5.258489757974942        6320607                  1417.004850843463        282                      3487.2632997401884       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6302114                  0.0011802431             0.01                     616831                   1.8534871                5e-05                    6155735                  -0.2582281               9.760226                 4.720286e-13             75.86929                 1885326.6                
2800                     5.3536122267776065       6433176                  1478.3827881957384       271                      3349.2193809334485       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6414602                  0.0012420514             0.01                     627841                   1.8236707                5e-05                    6265610                  0.32761756               9.880893                 2.3989955e-14            7.272266                 150234.89                
2850                     5.449555616445012        6547248                  1324.1736772984837       307                      3490.4660886124366       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6528264                  0.002347987              0.01                     638963                   1.8342917                5e-05                    6376631                  -0.3562168               13.594741                9.678064e-10             4.1768694                131181.98                
2900                     5.547461624940237        6663698                  1443.9902624629722       290                      3507.3028878458563       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6644711                  0.001380569              0.01                     650361                   1.8368595                5e-05                    6490373                  0.2082584                10.293062                3.7739695e-14            1.6226759                3957.7278                
2950                     5.644282688630952        6778235                  1412.097894860645        290                      3496.8948931238892       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6758667                  0.0006466758             0.01                     661515                   1.9433998                5e-05                    6601684                  -0.09371564              7.082592                 1.318516e-18             1.375348                 143.79237                
3000                     5.740820436543888        6893312                  1416.2962539566429       292                      3443.4740051306526       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6873373                  0.0010647951             0.01                     672744                   1.9116529                5e-05                    6713724                  -0.2914196               9.123914                 1.520508e-15             1.3390074                710.8582                 
3050                     5.8362643868393365       7005910                  1417.0114886678991       287                      3439.47526911339         32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       6986141                  0.0013053903             0.01                     683781                   1.7841495                5e-05                    6823872                  0.18235907               10.111943                1.2613638e-14            1.2783597                1316.843                 
3100                     5.93298716949092         7121692                  1393.8812450147016       299                      3494.3871317478065       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7101308                  0.0007496152             0.01                     695051                   1.9396782                5e-05                    6936365                  -0.05488553              7.7290306                3.2209158e-16            2.0493336                14363.737                
3150                     6.028172236945894        7234546                  1496.9136944211996       274                      3440.522808939435        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7213807                  0.00058951497            0.01                     706062                   1.9168657                5e-05                    7046249                  0.08276015               6.92579                  3.4286738e-12            1.4254844                1953.2958                
3200                     6.124231184323628        7348595                  1340.8127593348943       310                      3492.446384296432        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7327740                  0.0011175463             0.01                     717214                   1.8215634                5e-05                    7157538                  0.30542573               9.3628845                2.2337748e-13            4.243874                 69191.43                 
3250                     6.218526070713997        7459857                  1220.6349598132522       330                      3496.3670338768925       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7438573                  0.0007744283             0.01                     728064                   1.8854159                5e-05                    7265797                  -0.08537359              7.939758                 2.0255089e-17            7.357891                 208661.66                
3300                     6.313440569970343        7572220                  1256.3006683926446       325                      3531.4519444620564       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7550741                  0.0018754886             0.01                     739041                   1.8308078                5e-05                    7375363                  0.24003714               12.224761                3.626679e-10             23.25237                 595888.94                
3350                     6.408851523399353        7685396                  1214.619204457852        336                      3503.934357342092        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7663375                  0.0020417718             0.01                     750067                   1.7840548                5e-05                    7485377                  -6.43993e-05             12.66775                 4.264086e-11             1.5373443                5111.711                 
3400                     6.503907456795375        7797959                  1155.3465377861378       349                      3515.2027816622467       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7775674                  0.002171604              0.01                     761060                   1.8835393                5e-05                    7595067                  0.061596733              13.023036                3.8262574e-10            50.37804                 2406058.5                
3450                     6.597663013007906        7910180                  1355.914774244602        300                      3083.666920296526        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       7887305                  0.0015546931             0.01                     771986                   1.7922353                5e-05                    7704108                  -0.19003756              11.100731                1.6253406e-12            3.09586                  45594.39                 
3500                     6.693613897363345        8024471                  1362.8876521828863       305                      3384.003801788339        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8001809                  0.0018543161             0.01                     783196                   1.7807026                5e-05                    7815953                  -0.17636739              12.177596                1.8552273e-12            2.0161638                13136.22                 
3550                     6.789053754409154        8137635                  1265.2025606970005       322                      3446.716846654795        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8114107                  0.0021546849             0.01                     794189                   1.8421103                5e-05                    7925642                  -0.5463339               13.2124605               1.3574857e-10            6.454239                 88837.29                 
3600                     6.884902040958405        8251670                  1272.3477097719306       324                      3466.0539923426036       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8227939                  0.0017539546             0.01                     805334                   1.7945876                5e-05                    8036832                  0.31164277               11.959932                1.30386795e-11           1.6002858                4491.4087                
3650                     6.980887154208289        8364674                  1274.1721231990448       322                      3478.510815097032        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8341080                  0.0012587712             0.01                     816409                   1.8986801                5e-05                    8147345                  -0.20028867              10.066632                1.2505993e-12            29.201569                1272642.9                
3700                     7.075995295842489        8477379                  1322.7386881603588       309                      3428.242468904501        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8453039                  0.0007362329             0.01                     827368                   1.9567685                5e-05                    8256706                  0.33561298               7.58138                  7.818157e-17             1.4598854                1617.5248                
3750                     7.172450505759981        8592929                  1552.1561603488244       272                      3220.0297834800162       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8568375                  0.0010320809             0.01                     838656                   1.7980154                5e-05                    8369359                  0.23810649               9.054854                 4.2960296e-15            319.0363                 14404391.0               
3800                     7.267438864774174        8705724                  1332.6441508111598       308                      3489.2459668413003       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8680750                  0.0017945272             0.01                     849651                   1.7906741                5e-05                    8479122                  0.09152015               11.64778                 1.5950175e-11            4.1751566                80425.6                  
3850                     7.361322647796737        8817006                  1238.0266239712173       327                      3525.895149835688        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8791837                  0.0020402507             0.01                     860526                   1.7497276                5e-05                    8587630                  0.10766837               12.7556505               7.817018e-11             9.0313015                331229.72                
3900                     7.455915125608445        8928959                  1233.3155618293856       329                      3553.0523722635626       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       8903328                  0.0018061164             0.01                     871439                   1.868147                 5e-05                    8696529                  0.09379703               12.019682                2.014373e-11             52.375526                2312059.8                
3950                     7.549134045905537        9039124                  1179.8452343597053       337                      3508.001674538953        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9013242                  0.002172908              0.01                     882193                   1.8177161                5e-05                    8803894                  0.138956                 12.90206                 3.5754547e-10            3.5791187                98694.97                 
4000                     7.642608063883252        9149923                  1258.3888530554893       319                      3446.2944514172773       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9123708                  0.0018474173             0.01                     893004                   1.7783555                5e-05                    8911794                  0.04319105               12.000108                4.2171742e-11            11.776196                407682.28                
4050                     7.737364028096199        9261722                  1364.9158487366883       297                      3513.429755748411        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9235248                  0.0016645647             0.01                     903927                   1.7791533                5e-05                    9020746                  -0.185912                11.394754                9.281535e-12             1.363725                 2933.6274                
4100                     7.834651763439179        9376988                  1501.0928584808833       280                      3508.2391965903043       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9350544                  0.0013686712             0.01                     915213                   1.8066702                5e-05                    9133367                  0.023285499              10.290102                8.387963e-13             1.5111771                5261.0537                
4150                     7.92983557621638         9489881                  1430.799974873763        286                      3526.0465832462005       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9462687                  0.0008098424             0.01                     926188                   1.917006                 5e-05                    9242907                  0.22113112               7.976878                 9.3824146e-17            6.9976244                151939.14                
4200                     8.024429848657714        9600917                  1405.3933554536634       290                      3508.8425275859345       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9574195                  0.0018452095             0.01                     937103                   1.7872174                5e-05                    9351823                  -0.13055468              11.824679                1.6443655e-11            18.473341                713747.7                 
4250                     8.122232918540636        9717934                  1450.6788807205635       292                      3549.8442498329878       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9690192                  0.0011153973             0.01                     948459                   1.7586285                5e-05                    9465131                  0.0325369                9.303416                 3.2096459e-15            26.930923                923016.25                
4300                     8.217721991671457        9830651                  1394.4758614440645       293                      3509.576032676015        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9802609                  0.0032830301             0.01                     959468                   1.8467315                5e-05                    9574937                  0.4456608                15.991745                1.3025849e-08            3.624753                 34539.69                 
4350                     8.314598233368661        9945787                  1470.6217984976577       285                      3289.0859710375416       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       9917590                  0.001818292              0.01                     970723                   1.7635256                5e-05                    9687248                  -0.113311775             12.195974                6.762598e-12             433.99823                19112478.0               
4400                     8.408944152527384        10057851                 1390.9200027988934       292                      3532.2767885453286       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       10029302                 0.0009860132             0.01                     981655                   1.8821249                5e-05                    9796366                  0.3261312                8.822994                 1.2755436e-14            23.185516                950435.06                
4450                     8.504751263459523        10171107                 1410.3515223745148       293                      3464.349910864763        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       10142469                 0.0020820147             0.01                     992732                   1.8568704                5e-05                    9906905                  -0.05781863              12.945959                1.2744009e-10            7.86627                  289812.7                 
4500                     8.600047389335103        10283743                 1383.4085014534494       295                      3520.3498304693676       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       10254704                 0.0025704196             0.01                     1003718                  1.7839794                5e-05                    10016536                 -0.15267909              14.092                   4.0430062e-10            1.5298828                5772.134                 
4550                     8.696470112337007        10398384                 1348.3509045158655       309                      3484.6424737784805       32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       10369399                 0.0022276326             0.01                     1014944                  1.7932168                5e-05                    10128565                 -0.2963794               13.170655                9.065478e-11             5.7324414                187440.06                
4600                     8.79449570218722         10514738                 1433.1104581828754       294                      3419.131635525487        32                       0.15125532               0.6644882                0                        0                        1.0                      0.4                      10.000000000000002       10485036                 0.0016542063             0.01                     1026264                  1.7752012                5e-05                    10241516                 -0.13398485              11.445134                3.69163e-12              1.2597864                908.75464                
