Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
0                        0.0011113613843917846    2154                     132.24281655328707       81                       160.2479629579824        32                       0.03235255556153546      203                      -5.088839230626851       1013                     59.93106                 26.19094                 0.07817596               1.666984                 60.92752                 
50                       0.15303520560264589      108154                   272.1765121036574        1986                     450.76516838932696       32                       0.014056703727233586     10382                    -5.862956695103858       51822                    1.1490413                16.978783                0.0031574098             1.6579288                174.85176                
100                      0.31344717462857563      214043                   435.2237354571445        1242                     461.6526465149022        32                       0.008005516363842653     20626                    -5.738488296766385       102942                   0.43769482               12.571142                0.0005426967             1.7568156                1678.9628                
150                      0.4750759181049135       320395                   495.6526963442472        1096                     537.0877318971145        32                       0.0075097284637964685    30929                    -5.9378554124098555      154362                   0.09411399               12.147955                0.0004897157             1.6676072                160.90457                
200                      0.6361004228724374       426224                   523.4617683758057        1029                     632.7204488641445        32                       0.006988286384808019     41189                    -5.942535942122781       205560                   -0.22993967              11.607209                0.0016586393             1.6735812                333.50012                
250                      0.790827098886172        532392                   541.2477642493285        991                      607.2165180920039        32                       0.008198327169968532     51484                    -6.221799640986272       256939                   0.2190712                12.571261                0.003912965              1.7603462                639.6519                 
300                      0.9399340231551064       638534                   549.3159669478335        977                      596.8250369627087        32                       0.008333381484536564     61780                    -6.055246220252699       308316                   0.18463714               12.7038765               0.0013822956             1.6734296                169.15178                
350                      1.1010889256000518       744973                   561.780474721678         960                      553.151862307123         32                       0.008679278054327335     72111                    -6.131930264559659       359844                   0.3537152                12.80024                 0.00026107798            1.7728535                557.96674                
400                      1.2610518767436345       851404                   555.2526618461542        970                      581.8675599714207        32                       0.009033249577446162     82436                    -6.158752958166745       411364                   0.38083214               13.025272                0.0006041977             1.7336972                232.20274                
450                      1.421146857937177        957510                   556.329778748008         963                      617.6484026464834        32                       0.00996436052654513      92732                    -6.143108844280719       462726                   -0.13217033              13.754339                0.000842805              1.7315776                738.0574                 
500                      1.5811740748749838       1063516                  556.652727477822         960                      630.0209950320929        32                       0.008282312936189643     103015                   -5.995580609089817       514041                   -0.26311442              12.749367                0.0006350521             1.6750484                162.02388                
550                      1.7413040835327571       1169544                  554.2115264750845        968                      627.3600014446536        32                       0.009305171191398733     113296                   -6.167416006003695       565366                   0.24384885               13.5099945               0.0029787947             1.7339472                248.57953                
600                      1.9021944969892501       1276236                  553.4956362249579        972                      608.101551057258         32                       0.009973111606779553     123645                   -6.058555115735224       617012                   -0.44938082              13.983485                0.00043206546            1.6871297                287.24652                
650                      2.06154927207364         1381993                  561.772487284899         954                      615.6181589223928        32                       0.009719090554320697     133903                   -6.0839862712378645      668209                   -0.16892484              13.942786                0.002424464              1.7379209                274.81967                
700                      2.2202665560775334       1488166                  554.9358712269309        970                      613.8718436413142        32                       0.00916954214349756      144199                   -6.050777401477832       719598                   0.008702776              13.443909                0.0014079293             1.6848203                135.39972                
750                      2.3797243397103416       1594781                  562.8885094470072        959                      633.0043426518032        32                       0.008954941653288327     154538                   -6.068082980502652       771210                   0.1687208                13.160358                4.505436e-05             1.7379524                363.01874                
800                      2.5403901228639816       1701073                  559.7824519431288        963                      608.6009076374885        32                       0.009789544482563818     164847                   -6.001510434903128       822662                   0.21697806               13.774448                0.000996439              1.7020919                139.15938                
850                      2.700247903399997        1806943                  552.6506926006415        976                      615.181863362073         32                       0.009230498997670299     175113                   -5.93047502065628        873901                   -0.05007617              13.378911                0.0009913709             1.6975169                543.56854                
900                      2.860702559020784        1913305                  565.9437339680419        955                      620.8422472050014        32                       0.00990818879183601      185433                   -6.043622347276742       925393                   0.0035480016             13.977843                0.0010635466             1.7518742                624.7888                 
950                      3.021385907199648        2019925                  555.742248810068         970                      638.2916675612933        32                       0.010416853016820448     195776                   -5.942511765114985       977005                   -0.5145634               14.27507                 0.00029122492            1.6595377                147.04005                
1000                     3.1805016299088797       2125924                  560.1331926356415        960                      623.396503628763         32                       0.009907349651935054     206061                   -6.008475030637255       1028322                  0.23227717               13.827727                0.00033624383            1.8133712                1184.5801                
1050                     3.3402850934531956       2232220                  558.5170180922678        966                      635.8987900749077        32                       0.011556396436928516     216375                   -5.886097301136363       1079778                  -0.8263204               14.943498                0.0007844098             1.7092054                577.133                  
1100                     3.499840589761734        2338580                  551.1874256117834        976                      638.5358675704822        32                       0.011663833067784854     226694                   -6.040113883706468       1131261                  -0.20565857              14.940297                3.8685874e-05            1.677336                 197.3725                 
1150                     3.65907475385401         2444686                  555.9378713684837        965                      594.8912445320818        32                       0.011378419456299412     236990                   -6.107111788344109       1182625                  0.38523817               14.697545                0.002634434              1.7038925                888.7211                 
1200                     3.817853296134207        2550536                  566.543994368652         946                      630.5657417996316        32                       0.010336216290791829     247259                   -5.968887911498092       1233867                  -0.3698367               14.155522                5.9591264e-05            1.669313                 135.68571                
1250                     3.9776754190524417       2656850                  558.187493457753         959                      667.1737771477972        32                       0.011301319576004177     257571                   -5.977836980689571       1285332                  -0.2937143               14.765077                0.0016362222             1.6600106                102.47298                
1300                     4.137544491026136        2763282                  558.6023958233959        964                      642.1040666953033        32                       0.01157352328300476      267896                   -5.987254402520453       1336854                  0.0957709                14.9604                  0.00020677938            1.7084286                209.10158                
1350                     4.296083111100726        2869669                  567.9878803541567        952                      626.4333938285027        32                       0.01255776686368933      278220                   -5.866842580396075       1388361                  0.22762997               15.561162                0.00035901854            1.6614                   232.16731                
1400                     4.454944164289368        2975917                  549.7551314565338        979                      646.5066952763005        32                       0.012142914356571614     288525                   -6.01929606200446        1439786                  0.12628256               15.473425                0.00047688835            1.6767153                140.05547                
1450                     4.613355002866851        3082163                  554.624571870442         968                      638.3501124157541        32                       0.01280566706107213      298830                   -6.009167527600145       1491215                  0.115709476              15.730823                0.00010909526            1.7438364                1511.6193                
1500                     4.771859666572677        3188319                  548.6312113707187        980                      648.4435312593195        32                       0.012314013236962655     309126                   -6.004431909368944       1542594                  -0.29668576              15.431176                2.092738e-05             1.6897402                252.2368                 
1550                     4.932011359665129        3294475                  553.0500891726924        975                      616.5963519742601        32                       0.011098220510390198     319424                   -5.674309769417476       1593974                  0.1302461                14.676108                3.2688508e-06            1.5975991                449.35226                
1600                     5.0930225495497385       3400491                  561.3539020492739        962                      664.8235661851355        32                       0.012026169925060087     329711                   -5.995246857520671       1645294                  0.53396297               15.30129                 7.202591e-05             1.6671904                273.96893                
1650                     5.255080148908827        3506906                  570.1513482870826        950                      657.7295421697847        32                       0.012193871457040595     340033                   -6.081907658197507       1696818                  0.011513649              15.426997                0.00090534886            1.7675551                880.2259                 
1700                     5.414201435248057        3613258                  572.0451556831079        948                      660.0061762066955        32                       0.010526640498222996     350349                   -5.981866278252997       1748312                  0.6102632                14.369613                0.00015195076            1.6610719                173.56494                
1750                     5.574248045815362        3719401                  574.8948434373278        941                      626.5011517440615        32                       0.011273539481471428     360648                   -6.001849432172233       1799706                  0.5183244                14.8446245               0.0026967896             1.6891389                164.55954                
1800                     5.73309345278475         3825959                  588.7724607194708        925                      618.4712024223908        32                       0.012849795936357856     370989                   -5.969938312190594       1851310                  -0.4665757               15.769163                0.0006375717             1.690871                 339.5802                 
1850                     5.891667421923743        3932221                  583.8850927139686        929                      638.1238901211136        32                       0.011423494953375597     381299                   -6.004974365234375       1902764                  0.1395165                14.847249                6.087355e-05             1.6897064                268.68423                
1900                     6.051118869052993        4038738                  592.1736775025281        921                      636.9389447055091        32                       0.011835036070450493     391636                   -6.006950548617847       1954347                  -0.24208511              15.401941                0.001210487              1.6748924                195.67915                
1950                     6.210083442197906        4144959                  590.2793310565065        921                      664.256498935639         32                       0.012659150798146317     401944                   -5.949040110518292       2005789                  0.13398255               15.633865                8.430333e-05             1.666366                 187.033                  
2000                     6.369648731284672        4251409                  580.2096262754695        942                      682.8376839550867        32                       0.011857986450195312     412273                   -6.003126298373695       2057329                  0.2244437                15.329848                2.2005852e-05            1.6566818                172.51399                
2050                     6.529178118573295        4357923                  595.1540601165841        921                      671.2233889236528        32                       0.012995118680207626     422610                   -5.911781961603682       2108911                  0.19844183               15.874251                0.0013309816             1.6830446                268.76266                
2100                     6.688769761986203        4464266                  597.4635958307239        913                      657.5095171093723        32                       0.013659975745461204     432935                   -5.940951707953455       2160414                  -0.15140891              16.263079                1.29208765e-05           1.6840559                187.65753                
2150                     6.848521315654119        4570299                  600.4016127038426        907                      683.3540157062073        32                       0.011818341011010506     443223                   -6.0214244602958935      2211766                  0.025236452              15.264495                0.0009492853             1.7007637                232.60013                
2200                     7.007816035747528        4676642                  609.9077352965863        894                      678.3351503708219        32                       0.012250499905280347     453546                   -5.961705458412098       2263280                  -0.043124534             15.273978                0.00051012763            1.7145082                472.0365                 
2250                     7.166635111437904        4782652                  609.3252003682062        896                      657.0962017494028        32                       0.012707512355545193     463839                   -5.993351570114522       2314630                  0.32268083               15.796588                0.00045639626            1.7399002                1289.6973                
2300                     7.3256205694542995       4889111                  608.0107331992817        899                      682.7031438512382        32                       0.012526703112333724     474174                   -5.938963418804718       2366196                  -0.46224207              15.412068                0.0003449631             1.8718113                1650.0411                
2350                     7.485389700134595        4996011                  616.902887812964         890                      668.5578870508225        32                       0.011366149455166319     484555                   -6.057379379052594       2417981                  -0.3456878               14.916977                0.0005796999             1.688508                 248.96564                
2400                     7.64446421166261         5102429                  613.6458201166645        893                      665.0207325029254        32                       0.011990912909646637     494887                   -5.802346412487829       2469530                  -0.36131087              15.275515                0.00040431978            1.6611303                857.88403                
2450                     7.8034738563829          5208795                  611.8452963103545        895                      661.7162549951195        32                       0.011545677320652098     505212                   -6.141145740592355       2521054                  0.20516956               14.940119                0.00023396073            1.7789392                267.6638                 
2500                     7.962266932394769        5315407                  625.9280698338413        879                      679.9699738492078        32                       0.011659864117117488     515566                   -5.9933106429933565      2572708                  0.06194048               15.000324                0.0017443385             1.7293514                449.58502                
2550                     8.122566786342198        5421516                  621.8951895124467        882                      679.1599670419619        32                       0.013142958879470826     525865                   -6.04194287109375        2624112                  -0.004757398             16.033047                0.00034200712            1.7376592                550.8126                 
2600                     8.282095963690017        5527491                  622.0073426362756        879                      666.4748222891558        32                       0.013607412723484884     536150                   -5.961282481317935       2675449                  0.009545297              16.311047                0.0010625176             1.7022545                331.59824                
2650                     8.441262560354339        5633867                  617.9512373658869        888                      715.1147886129122        32                       0.014589198193146814     546477                   -5.928822683457711       2726981                  -0.10652224              16.717625                0.0011160695             1.7042702                362.51553                
2700                     8.602362982432048        5740639                  628.137381038528         878                      690.8304268351436        32                       0.013828346385291559     556842                   -6.016019624906344       2778712                  -0.52605236              16.272535                0.0002997413             1.6933186                280.4005                 
2750                     8.761633776426315        5846987                  626.7789363440544        875                      720.1700064703634        32                       0.014186585650724523     567172                   -5.887133165520629       2830236                  -0.10107612              16.60685                 0.0010153811             1.7419307                826.43054                
2800                     8.921280498504638        5953854                  645.5225922626377        857                      728.5941336861891        32                       0.014963327102290773     577551                   -6.027837725491983       2882026                  0.25959724               16.993736                0.0002102449             1.6985307                194.36545                
