Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
50                       0.11149991075197856      145553                   828.5142606660169        150                      1004.2448837528191       32                       0.011297828              0.23925363               0                        0                        1.0                      0.2                      10.000000000000002       146401                   0.0009533039             0.01                     14305                    2.3808575                5e-05                    71497                    0.105647676              4.3454323                3.0277267e-09            1.442839                 85.47954                 
100                      0.22048298365539976      284943                   859.502390963358         152                      1053.88090995673         32                       0.010734546              0.24623898               0                        0                        1.0                      0.2                      10.000000000000002       285639                   0.0018003456             0.01                     27917                    2.3562136                5e-05                    139500                   0.07396986               6.014056                 1.01425535e-07           1.3846295                38.688713                
150                      0.32382675674226546      416220                   844.2208563942557        159                      1231.516740161527        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       416757                   0.0029993681             0.01                     40740                    2.3809712                5e-05                    203541                   0.2629153                7.784586                 6.651624e-06             1.3685795                114.64527                
200                      0.42404910531308915      546636                   753.7057230086618        176                      1105.72479922485         32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       546310                   0.0042403783             0.01                     53414                    2.476409                 5e-05                    266822                   -0.054395773             9.1921                   2.703781e-05             1.4086424                461.8059                 
250                      0.5226235242684683       672258                   612.0434858881655        207                      1134.9034557301904       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       672412                   0.0053529954             0.01                     65756                    2.5609243                5e-05                    328419                   0.07112678               10.360489                9.309936e-05             1.4227844                385.54486                
300                      0.6192739605241352       797681                   594.1115451204076        205                      1103.043935290215        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       796772                   0.005460775              0.01                     77925                    2.5594697                5e-05                    389166                   0.34472823               10.432907                7.800963e-05             1.5175804                2380.23                  
350                      0.7181981856955423       923703                   582.7577758445284        223                      1007.5648268572452       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       923429                   0.006736772              0.01                     90316                    2.5201573                5e-05                    451037                   0.031841192              11.647115                0.00014842233            1.3949597                231.19954                
400                      0.8144044623110029       1048368                  583.701338567638         212                      952.3670029788593        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1047882                  0.006249855              0.01                     102494                   2.5906222                5e-05                    511826                   -0.1270388               11.134195                0.00016980327            1.5936803                4956.066                 
450                      0.9090789340602027       1172699                  589.8782946966683        210                      839.2924050169497        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1172003                  0.0059763324             0.01                     114636                   2.517808                 5e-05                    572457                   -0.024383869             10.847924                8.7062144e-05            1.4180633                673.029                  
500                      1.0034546514352163       1296192                  564.364973990176         208                      810.8813660801902        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1295288                  0.006209718              0.01                     126701                   2.5057874                5e-05                    632677                   -0.1149364               11.040258                6.885423e-05             1.4206803                1147.2123                
550                      1.096420479549302        1416366                  536.7594643621885        215                      869.364670971202         32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1415247                  0.0059119915             0.01                     138439                   2.7173357                5e-05                    691275                   0.1882389                10.890071                4.6021953e-05            1.5914255                5341.554                 
600                      1.1908895173999998       1539374                  539.4454308163571        223                      816.1285565288996        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1538032                  0.0062230635             0.01                     150453                   2.583109                 5e-05                    751253                   0.16383955               11.001757                5.3771004e-05            1.5104716                4771.2456                
650                      1.2854916419585545       1659876                  595.6400853665891        197                      889.1051562267655        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1658337                  0.0056811264             0.01                     162227                   2.5465236                5e-05                    810021                   -0.012508168             10.603163                2.6996946e-05            1.3947159                210.85728                
700                      1.3826634291145536       1784834                  529.5715782114698        218                      794.8095006638184        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1783077                  0.0067529534             0.01                     174432                   2.5311475                5e-05                    870956                   0.107753925              11.498734                0.00013540595            1.3965259                328.82745                
750                      1.4767180979251862       1907193                  560.8520219749063        205                      760.7664232229657        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       1904356                  0.0059629483             0.01                     186297                   2.6665494                5e-05                    930197                   -0.06624751              10.893234                7.957107e-05             1.6159468                3922.8074                
800                      1.5748135250144535       2031830                  546.0243710991731        217                      1019.6783552234267       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2029651                  0.0057389336             0.01                     198554                   2.5836022                5e-05                    991400                   -0.0043182583            10.762073                7.246715e-05             1.411842                 233.35844                
850                      1.671521126959059        2156663                  612.5968120327677        205                      972.1248319126926        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2154055                  0.0064563733             0.01                     210728                   2.5219634                5e-05                    1052167                  0.13446923               11.388938                5.7335033e-05            412654.72                20494014000.0            
900                      1.7688182609611087       2281076                  584.2367379755265        213                      891.0002385417924        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2278479                  0.006409441              0.01                     222904                   2.591463                 5e-05                    1112947                  0.115904614              11.423312                4.919931e-05             1.4463192                1133.8345                
950                      1.8637390959262847       2403858                  591.1326476668372        213                      845.1406206113923        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2400627                  0.0072490806             0.01                     234857                   2.51803                  5e-05                    1172612                  0.001108094              11.918818                5.0841292e-05            1.4097192                780.32904                
1000                     1.9588655002911886       2528093                  670.4303933387822        199                      966.9576700105705        32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2525084                  0.008269131              0.01                     247037                   2.4573712                5e-05                    1233408                  0.019987462              12.763608                0.00011380336            2.0192192                21775.27                 
1050                     2.0544124102592467       2652109                  626.3507887151374        205                      1136.5868987351682       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2648895                  0.006813785              0.01                     259149                   2.5571299                5e-05                    1293885                  -0.07272379              11.611707                3.6948975e-05            1.8863897                23460.762                
1100                     2.151857062379519        2776744                  616.4965529187874        210                      1190.3091468434986       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2773320                  0.0071050166             0.01                     271326                   2.4672682                5e-05                    1354667                  0.26795027               11.929653                8.5942454e-05            1.415766                 1154.2699                
1150                     2.248201754026943        2900926                  695.8686535432317        184                      1198.0710626105815       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       2897318                  0.006661879              0.01                     283460                   2.7385223                5e-05                    1415238                  -0.0036694205            11.595246                9.301771e-07             1.6683865                1917.3021                
1200                     2.3440055676963594       3023207                  652.2015623831372        199                      1258.1641661882777       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3019400                  0.008284133              0.01                     295402                   2.517193                 5e-05                    1474872                  0.04755368               12.727055                5.633428e-05             1.4359261                1278.3209                
1250                     2.4407192236185073       3149038                  647.5072512355058        195                      1155.4050845974937       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3145036                  0.007546151              0.01                     307693                   2.5214746                5e-05                    1536239                  -0.21585725              12.197825                5.0865005e-05            1.4156021                751.16254                
1300                     2.538373433219062        3275508                  713.7970337558097        196                      1317.4145848700298       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3271310                  0.008686396              0.01                     320051                   2.4710917                5e-05                    1597918                  -0.026520891             13.063255                9.112043e-05             1.4302757                1226.8094                
1350                     2.63645823041598         3402992                  774.5206622576839        180                      1194.2159804442822       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3397833                  0.006493053              0.01                     332426                   2.6452475                5e-05                    1659719                  0.16850379               11.369966                2.848361e-05             1.4396769                383.99524                
1400                     2.7344270353184807       3529816                  791.5661622622131        180                      1205.2908305818519       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3525258                  0.0070563857             0.01                     344891                   2.6403067                5e-05                    1721959                  0.13297443               11.667073                9.6898675e-06            1.5745127                5044.3154                
1450                     2.832363875773218        3657442                  844.9888739407498        181                      1339.5015780451913       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3651874                  0.009069296              0.01                     357281                   2.3927617                5e-05                    1783810                  0.030080104              13.212929                6.681974e-05             1.3662533                355.49335                
1500                     2.927310734854804        3780700                  833.3116323943595        182                      1372.3532257027734       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3775779                  0.009767666              0.01                     369404                   2.5184093                5e-05                    1844335                  -0.097528115             13.747111                4.8281217e-05            1.4542365                1884.346                 
1550                     3.021087935169538        3906457                  866.3564173244838        189                      1421.66701055124         32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       3901078                  0.009952797              0.01                     381662                   2.4492111                5e-05                    1905538                  0.29731604               14.250731                3.9824958e-05            1.3686594                283.41443                
1600                     3.112854774130715        4029856                  842.8585375498169        185                      1533.8733653651252       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       4023987                  0.010105535              0.01                     393687                   2.6300771                5e-05                    1965572                  0.08656612               14.363285                7.072637e-05             2.5179155                46296.414                
1650                     3.2053808285130394       4153963                  870.5035921379601        183                      1515.2597552392908       32                       0.01078927               0.24712847               0                        0                        1.0                      0.2                      10.000000000000002       4148025                  0.010016718              0.01                     405821                   2.5213382                5e-05                    2026161                  -0.1516313               14.149824                4.389955e-05             1.4058939                971.20184                
