Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
50                       0.05971695939699809      109722                   171.76742623794723       729                      68.97963257910654        32                       -0.014614372             2.3467336                0                        0                        1.0                      0.4                      10.000000000000002       109069                   0.0059166816             0.01                     10678                    5.0451746                2.5e-05                  53284                    0.6290708                10.827643                0.0005449764             1.7136511                454.11176                
100                      0.120957995918062        217862                   284.98071277691065       577                      276.7959221067385        32                       0.05515032               2.2784345                0                        0                        1.0                      0.4                      10.000000000000002       216651                   0.002218946              0.01                     21210                    5.0847178                2.5e-05                  105843                   0.22528379               6.5795527                1.8624897e-07            2.2498262                22717.426                
150                      0.1819116297033098       325938                   337.26358941119685       587                      257.6946234559632        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       324140                   0.0044574845             0.01                     31733                    5.1954184                2.5e-05                  158350                   0.41864532               9.442358                 4.8385435e-05            1.838085                 435.1062                 
200                      0.24306025359365674      433782                   427.07631124239214       543                      422.25239078298904       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       431478                   0.004563531              0.01                     42240                    5.3082685                2.5e-05                  210784                   0.7068052                9.495384                 1.0763316e-06            2.3052003                10840.446                
250                      0.3046627167860667       542093                   540.0010082527824        495                      561.4286349898015        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       539358                   0.0064897104             0.01                     52803                    4.8310905                2.5e-05                  263488                   0.042892545              11.378106                6.169687e-05             1.707376                 1320.0304                
300                      0.3677296776904          652011                   789.3086343404104        385                      944.0278557497684        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       648816                   0.0069175223             0.01                     63520                    4.8938637                2.5e-05                  316960                   1.064019                 11.679004                0.00022121592            1.7175964                577.5922                 
350                      0.43362441036436294      765846                   1093.136141615119        318                      1414.927424275067        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       762574                   0.008825596              0.01                     74653                    4.9172916                2.5e-05                  372534                   -0.019607008             13.108044                0.0010641168             1.7262907                335.9442                 
400                      0.5018057572841644       882027                   1387.05876594503         271                      2225.2526432927716       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       878685                   0.011519268              0.01                     86019                    4.6812534                2.5e-05                  429254                   0.43010685               14.827554                3.3656555e-08            1.6474788                443.27637                
450                      0.5711044042640262       999033                   1674.837074778906        233                      2740.1657131577053       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       995827                   0.0134209385             0.01                     97486                    4.6343255                2.5e-05                  486478                   -0.24133123              15.959079                8.5919174e-07            1.6853049                1107.5048                
500                      0.6411774176359176       1117426                  1667.7472065319046       240                      2657.3419799207554       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1113980                  0.01400855               0.01                     109046                   4.671703                 2.5e-05                  544191                   -0.5205721               16.34098                 1.330406e-06             1.980135                 10662.391                
550                      0.7121595276726617       1236213                  1727.110092340535        234                      3078.916854992107        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1231928                  0.012743542              0.01                     120592                   4.772272                 2.5e-05                  601810                   -0.34730107              15.529858                2.2827123e-07            1.6724763                485.0971                 
600                      0.7834452156225841       1353965                  1807.5705324288238       225                      3426.9493712894036       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1349604                  0.014662657              0.01                     132108                   4.8190565                2.5e-05                  659291                   0.21873355               16.88159                 2.6321912e-05            2.2733777                14897.33                 
650                      0.8538267247544394       1471117                  1859.3088745568493       221                      3065.2249976692947       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1466769                  0.01634303               0.01                     143573                   4.7646074                2.5e-05                  716525                   -0.11012154              17.936655                2.8538955e-06            3.1140027                21378.549                
700                      0.9268930210007562       1592637                  2037.8131288390189       208                      3483.5184276708337       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1587979                  0.012681447              0.01                     155438                   4.8041873                2.5e-05                  775733                   0.46200958               15.815514                5.6244364e-05            1.8080337                2880.2695                
750                      1.000712311996354        1715719                  2325.062885999921        191                      3541.1438360282505       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1711194                  0.016505744              0.01                     167495                   4.996912                 2.5e-05                  835920                   -0.18554418              18.138424                3.8590362e-05            1.8986374                2083.0237                
800                      1.0748456219832103       1839183                  2421.8286845588277       184                      3763.6395101045428       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1834045                  0.013898275              0.01                     179516                   4.7262297                2.5e-05                  895931                   0.25810608               16.62758                 8.246227e-07             2.2058282                22475.062                
850                      1.1494059113661448       1963718                  2329.3704469897116       193                      3895.2308046017783       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       1958423                  0.014158949              0.01                     191684                   4.6922007                2.5e-05                  956686                   0.8361399                16.35223                 5.2041866e-08            1.7759486                2578.7244                
900                      1.2221267784304088       2083764                  2166.579393440232        199                      3782.6497351491976       32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       2078663                  0.019785998              0.01                     203449                   4.715022                 2.5e-05                  1015423                  0.09843786               19.41433                 5.302606e-06             2.1392946                3177.3467                
950                      1.2949690580368043       2205193                  1960.527741767852        222                      3712.581997834705        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       2199285                  0.020941168              0.01                     215252                   4.9380836                2.5e-05                  1074344                  1.4779726                19.488024                9.052939e-06             3.3853369                39800.918                
1000                     1.3667829944027794       2324593                  1940.2517559332562       222                      3574.113760971585        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       2318541                  0.019276565              0.01                     226922                   4.731037                 2.5e-05                  1132595                  -0.87531954              18.80479                 6.0189606e-05            3.4062915                65482.71                 
1050                     1.4392529705497954       2444683                  2183.0659007020467       199                      3894.252603063787        32                       0.06355296               2.269572                 0                        0                        1.0                      0.4                      10.000000000000002       2438390                  0.016939772              0.01                     238651                   4.559686                 2.5e-05                  1191142                  -0.2887222               17.843527                1.4327295e-05            1.7832807                7222.052                 
